case,window,z_m,variable,value,location,units
historical_oneface300,penultimate_hour,400.0,w_skewness_instantaneous_ratio,0.0,Face,1
historical_oneface300,penultimate_hour,0.0,w_third_central_moment,0.0,Face,m^3 s^-3
historical_oneface300,penultimate_hour,12.5,w_third_central_moment,-0.00029966526199132204,Face,m^3 s^-3
historical_oneface300,penultimate_hour,25.0,w_third_central_moment,-0.0008032535552047193,Face,m^3 s^-3
historical_oneface300,penultimate_hour,37.5,w_third_central_moment,-0.0012902423295599874,Face,m^3 s^-3
historical_oneface300,penultimate_hour,50.0,w_third_central_moment,-0.0006121655496826861,Face,m^3 s^-3
historical_oneface300,penultimate_hour,62.5,w_third_central_moment,0.0010179723321925849,Face,m^3 s^-3
historical_oneface300,penultimate_hour,75.0,w_third_central_moment,0.0017923361156135798,Face,m^3 s^-3
historical_oneface300,penultimate_hour,87.5,w_third_central_moment,0.0021322141401469707,Face,m^3 s^-3
historical_oneface300,penultimate_hour,100.0,w_third_central_moment,0.0023205034667626023,Face,m^3 s^-3
historical_oneface300,penultimate_hour,112.5,w_third_central_moment,0.002122717793099582,Face,m^3 s^-3
historical_oneface300,penultimate_hour,125.0,w_third_central_moment,0.0013682295684702694,Face,m^3 s^-3
historical_oneface300,penultimate_hour,137.5,w_third_central_moment,0.0008771434368100017,Face,m^3 s^-3
historical_oneface300,penultimate_hour,150.0,w_third_central_moment,0.0005815779441036284,Face,m^3 s^-3
historical_oneface300,penultimate_hour,162.5,w_third_central_moment,0.0001797136792447418,Face,m^3 s^-3
historical_oneface300,penultimate_hour,175.0,w_third_central_moment,-4.116263062314829e-5,Face,m^3 s^-3
historical_oneface300,penultimate_hour,187.5,w_third_central_moment,-0.00028087690589018166,Face,m^3 s^-3
historical_oneface300,penultimate_hour,200.0,w_third_central_moment,-0.00027915617101825774,Face,m^3 s^-3
historical_oneface300,penultimate_hour,212.5,w_third_central_moment,-9.163720096694306e-5,Face,m^3 s^-3
historical_oneface300,penultimate_hour,225.0,w_third_central_moment,-8.785327509031049e-6,Face,m^3 s^-3
historical_oneface300,penultimate_hour,237.5,w_third_central_moment,2.733873770921491e-6,Face,m^3 s^-3
historical_oneface300,penultimate_hour,250.0,w_third_central_moment,-3.399874913156964e-6,Face,m^3 s^-3
historical_oneface300,penultimate_hour,262.5,w_third_central_moment,-4.0368468035012484e-7,Face,m^3 s^-3
historical_oneface300,penultimate_hour,275.0,w_third_central_moment,-2.0997294996050186e-6,Face,m^3 s^-3
historical_oneface300,penultimate_hour,287.5,w_third_central_moment,-5.076281695437501e-6,Face,m^3 s^-3
historical_oneface300,penultimate_hour,300.0,w_third_central_moment,-5.264521746539685e-6,Face,m^3 s^-3
historical_oneface300,penultimate_hour,312.5,w_third_central_moment,-4.620990239345701e-6,Face,m^3 s^-3
historical_oneface300,penultimate_hour,325.0,w_third_central_moment,-3.706944198711426e-6,Face,m^3 s^-3
historical_oneface300,penultimate_hour,337.5,w_third_central_moment,-2.40601093537407e-6,Face,m^3 s^-3
historical_oneface300,penultimate_hour,350.0,w_third_central_moment,-1.4536213654992025e-6,Face,m^3 s^-3
historical_oneface300,penultimate_hour,362.5,w_third_central_moment,-1.2364565620259782e-6,Face,m^3 s^-3
historical_oneface300,penultimate_hour,375.0,w_third_central_moment,-5.77859802675107e-7,Face,m^3 s^-3
historical_oneface300,penultimate_hour,387.5,w_third_central_moment,-9.19818865519062e-8,Face,m^3 s^-3
historical_oneface300,penultimate_hour,400.0,w_third_central_moment,0.0,Face,m^3 s^-3
historical_oneface300,penultimate_hour,0.0,w_variance,0.0,Face,m^2 s^-2
historical_oneface300,penultimate_hour,12.5,w_variance,0.010015499778091908,Face,m^2 s^-2
historical_oneface300,penultimate_hour,25.0,w_variance,0.0365145243704319,Face,m^2 s^-2
historical_oneface300,penultimate_hour,37.5,w_variance,0.05386271886527538,Face,m^2 s^-2
historical_oneface300,penultimate_hour,50.0,w_variance,0.06111307069659233,Face,m^2 s^-2
historical_oneface300,penultimate_hour,62.5,w_variance,0.061979422345757484,Face,m^2 s^-2
historical_oneface300,penultimate_hour,75.0,w_variance,0.06089150905609131,Face,m^2 s^-2
historical_oneface300,penultimate_hour,87.5,w_variance,0.05923362448811531,Face,m^2 s^-2
historical_oneface300,penultimate_hour,100.0,w_variance,0.054869141429662704,Face,m^2 s^-2
historical_oneface300,penultimate_hour,112.5,w_variance,0.048940928652882576,Face,m^2 s^-2
historical_oneface300,penultimate_hour,125.0,w_variance,0.042353423312306404,Face,m^2 s^-2
historical_oneface300,penultimate_hour,137.5,w_variance,0.03628342039883137,Face,m^2 s^-2
historical_oneface300,penultimate_hour,150.0,w_variance,0.030174506828188896,Face,m^2 s^-2
historical_oneface300,penultimate_hour,162.5,w_variance,0.025806820020079613,Face,m^2 s^-2
historical_oneface300,penultimate_hour,175.0,w_variance,0.02251522522419691,Face,m^2 s^-2
historical_oneface300,penultimate_hour,187.5,w_variance,0.01985121425241232,Face,m^2 s^-2
historical_oneface300,penultimate_hour,200.0,w_variance,0.017231618519872427,Face,m^2 s^-2
historical_oneface300,penultimate_hour,212.5,w_variance,0.014145257882773876,Face,m^2 s^-2
historical_oneface300,penultimate_hour,225.0,w_variance,0.010281908558681607,Face,m^2 s^-2
historical_oneface300,penultimate_hour,237.5,w_variance,0.007018674397841096,Face,m^2 s^-2
historical_oneface300,penultimate_hour,250.0,w_variance,0.005127438111230731,Face,m^2 s^-2
historical_oneface300,penultimate_hour,262.5,w_variance,0.004060627776198089,Face,m^2 s^-2
historical_oneface300,penultimate_hour,275.0,w_variance,0.0034233705373480916,Face,m^2 s^-2
historical_oneface300,penultimate_hour,287.5,w_variance,0.003063902724534273,Face,m^2 s^-2
historical_oneface300,penultimate_hour,300.0,w_variance,0.0027990476810373366,Face,m^2 s^-2
historical_oneface300,penultimate_hour,312.5,w_variance,0.0024656382738612592,Face,m^2 s^-2
historical_oneface300,penultimate_hour,325.0,w_variance,0.002080734819173813,Face,m^2 s^-2
historical_oneface300,penultimate_hour,337.5,w_variance,0.0016794519615359604,Face,m^2 s^-2
historical_oneface300,penultimate_hour,350.0,w_variance,0.0012581732298713177,Face,m^2 s^-2
historical_oneface300,penultimate_hour,362.5,w_variance,0.0008259316673502326,Face,m^2 s^-2
historical_oneface300,penultimate_hour,375.0,w_variance,0.00041125585994450375,Face,m^2 s^-2
historical_oneface300,penultimate_hour,387.5,w_variance,0.00011072406414314173,Face,m^2 s^-2
historical_oneface300,penultimate_hour,400.0,w_variance,0.0,Face,m^2 s^-2
historical_oneface300,penultimate_hour,12.5,w_skewness_ratio_of_means,-0.2989698976549101,Face,1
historical_oneface300,penultimate_hour,25.0,w_skewness_ratio_of_means,-0.11512090217981605,Face,1
historical_oneface300,penultimate_hour,37.5,w_skewness_ratio_of_means,-0.1032140639208605,Face,1
historical_oneface300,penultimate_hour,50.0,w_skewness_ratio_of_means,-0.040519840456038105,Face,1
historical_oneface300,penultimate_hour,62.5,w_skewness_ratio_of_means,0.06597276525290871,Face,1
historical_oneface300,penultimate_hour,75.0,w_skewness_ratio_of_means,0.1192845921959602,Face,1
historical_oneface300,penultimate_hour,87.5,w_skewness_ratio_of_means,0.14790346802706206,Face,1
historical_oneface300,penultimate_hour,100.0,w_skewness_ratio_of_means,0.1805468745312218,Face,1
historical_oneface300,penultimate_hour,112.5,w_skewness_ratio_of_means,0.19605772168130817,Face,1
historical_oneface300,penultimate_hour,125.0,w_skewness_ratio_of_means,0.1569734463202767,Face,1
historical_oneface300,penultimate_hour,137.5,w_skewness_ratio_of_means,0.1269136361121891,Face,1
historical_oneface300,penultimate_hour,150.0,w_skewness_ratio_of_means,0.11095519903107436,Face,1
historical_oneface300,penultimate_hour,162.5,w_skewness_ratio_of_means,0.04334903120524244,Face,1
historical_oneface300,penultimate_hour,175.0,w_skewness_ratio_of_means,-0.012183965999990729,Face,1
historical_oneface300,penultimate_hour,187.5,w_skewness_ratio_of_means,-0.10042351475247964,Face,1
historical_oneface300,penultimate_hour,200.0,w_skewness_ratio_of_means,-0.1234122088835203,Face,1
historical_oneface300,penultimate_hour,212.5,w_skewness_ratio_of_means,-0.05446976618704414,Face,1
historical_oneface300,penultimate_hour,225.0,w_skewness_ratio_of_means,-0.008426502431903033,Face,1
historical_oneface300,penultimate_hour,237.5,w_skewness_ratio_of_means,0.004649388263146131,Face,1
historical_oneface300,penultimate_hour,250.0,w_skewness_ratio_of_means,-0.009260027966607852,Face,1
historical_oneface300,penultimate_hour,262.5,w_skewness_ratio_of_means,-0.0015601002157029952,Face,1
historical_oneface300,penultimate_hour,275.0,w_skewness_ratio_of_means,-0.010482925196301352,Face,1
historical_oneface300,penultimate_hour,287.5,w_skewness_ratio_of_means,-0.029931828965445526,Face,1
historical_oneface300,penultimate_hour,300.0,w_skewness_ratio_of_means,-0.03555031711509509,Face,1
historical_oneface300,penultimate_hour,312.5,w_skewness_ratio_of_means,-0.03774339887738021,Face,1
historical_oneface300,penultimate_hour,325.0,w_skewness_ratio_of_means,-0.03905628637073059,Face,1
historical_oneface300,penultimate_hour,337.5,w_skewness_ratio_of_means,-0.03495797101726925,Face,1
historical_oneface300,penultimate_hour,350.0,w_skewness_ratio_of_means,-0.03257171581427955,Face,1
historical_oneface300,penultimate_hour,362.5,w_skewness_ratio_of_means,-0.05209099906497418,Face,1
historical_oneface300,penultimate_hour,375.0,w_skewness_ratio_of_means,-0.06928741137696966,Face,1
historical_oneface300,penultimate_hour,387.5,w_skewness_ratio_of_means,-0.07894766422802099,Face,1
historical_oneface300,final_hour,6.25,buoyancy_mean,-0.006396985379979014,Center,m s^-2
historical_oneface300,final_hour,18.75,buoyancy_mean,-0.002787694160360843,Center,m s^-2
historical_oneface300,final_hour,31.25,buoyancy_mean,0.0015791384503245354,Center,m s^-2
historical_oneface300,final_hour,43.75,buoyancy_mean,0.004423098755069077,Center,m s^-2
historical_oneface300,final_hour,56.25,buoyancy_mean,0.007229431299492717,Center,m s^-2
historical_oneface300,final_hour,68.75,buoyancy_mean,0.009917647112160921,Center,m s^-2
historical_oneface300,final_hour,81.25,buoyancy_mean,0.012492077890783548,Center,m s^-2
historical_oneface300,final_hour,93.75,buoyancy_mean,0.01509300759062171,Center,m s^-2
historical_oneface300,final_hour,106.25,buoyancy_mean,0.017775784246623516,Center,m s^-2
historical_oneface300,final_hour,118.75,buoyancy_mean,0.020616947673261166,Center,m s^-2
historical_oneface300,final_hour,131.25,buoyancy_mean,0.023747864179313183,Center,m s^-2
historical_oneface300,final_hour,143.75,buoyancy_mean,0.026918558403849602,Center,m s^-2
historical_oneface300,final_hour,156.25,buoyancy_mean,0.03031163103878498,Center,m s^-2
historical_oneface300,final_hour,168.75,buoyancy_mean,0.03462858311831951,Center,m s^-2
historical_oneface300,final_hour,181.25,buoyancy_mean,0.04036998003721237,Center,m s^-2
historical_oneface300,final_hour,193.75,buoyancy_mean,0.04840911366045475,Center,m s^-2
historical_oneface300,final_hour,206.25,buoyancy_mean,0.06017584912478924,Center,m s^-2
historical_oneface300,final_hour,218.75,buoyancy_mean,0.07528666779398918,Center,m s^-2
historical_oneface300,final_hour,231.25,buoyancy_mean,0.08965266868472099,Center,m s^-2
historical_oneface300,final_hour,243.75,buoyancy_mean,0.10107091814279556,Center,m s^-2
historical_oneface300,final_hour,256.25,buoyancy_mean,0.10907501354813576,Center,m s^-2
historical_oneface300,final_hour,268.75,buoyancy_mean,0.11434459686279297,Center,m s^-2
historical_oneface300,final_hour,281.25,buoyancy_mean,0.1181694008409977,Center,m s^-2
historical_oneface300,final_hour,293.75,buoyancy_mean,0.1219617910683155,Center,m s^-2
historical_oneface300,final_hour,306.25,buoyancy_mean,0.12651344388723373,Center,m s^-2
historical_oneface300,final_hour,318.75,buoyancy_mean,0.13155338168144226,Center,m s^-2
historical_oneface300,final_hour,331.25,buoyancy_mean,0.13650482892990112,Center,m s^-2
historical_oneface300,final_hour,343.75,buoyancy_mean,0.141375370323658,Center,m s^-2
historical_oneface300,final_hour,356.25,buoyancy_mean,0.14623600989580154,Center,m s^-2
historical_oneface300,final_hour,368.75,buoyancy_mean,0.15034858137369156,Center,m s^-2
historical_oneface300,final_hour,381.25,buoyancy_mean,0.15286478400230408,Center,m s^-2
historical_oneface300,final_hour,393.75,buoyancy_mean,0.15454775840044022,Center,m s^-2
historical_oneface300,final_hour,0.0,density_at_w_faces,1.322311282157898,Face,kg m^-3
historical_oneface300,final_hour,12.5,density_at_w_faces,1.3207802772521973,Face,kg m^-3
historical_oneface300,final_hour,25.0,density_at_w_faces,1.3192499876022339,Face,kg m^-3
historical_oneface300,final_hour,37.5,density_at_w_faces,1.317720651626587,Face,kg m^-3
historical_oneface300,final_hour,50.0,density_at_w_faces,1.316192626953125,Face,kg m^-3
historical_oneface300,final_hour,62.5,density_at_w_faces,1.3146657943725586,Face,kg m^-3
historical_oneface300,final_hour,75.0,density_at_w_faces,1.313139796257019,Face,kg m^-3
historical_oneface300,final_hour,87.5,density_at_w_faces,1.3116148710250854,Face,kg m^-3
historical_oneface300,final_hour,100.0,density_at_w_faces,1.3100910186767578,Face,kg m^-3
historical_oneface300,final_hour,112.5,density_at_w_faces,1.3085682392120361,Face,kg m^-3
historical_oneface300,final_hour,125.0,density_at_w_faces,1.30704665184021,Face,kg m^-3
historical_oneface300,final_hour,137.5,density_at_w_faces,1.3055260181427002,Face,kg m^-3
historical_oneface300,final_hour,150.0,density_at_w_faces,1.3040063381195068,Face,kg m^-3
historical_oneface300,final_hour,162.5,density_at_w_faces,1.302487850189209,Face,kg m^-3
historical_oneface300,final_hour,175.0,density_at_w_faces,1.3009703159332275,Face,kg m^-3
historical_oneface300,final_hour,187.5,density_at_w_faces,1.2994539737701416,Face,kg m^-3
historical_oneface300,final_hour,200.0,density_at_w_faces,1.297938585281372,Face,kg m^-3
historical_oneface300,final_hour,212.5,density_at_w_faces,1.2964246273040771,Face,kg m^-3
historical_oneface300,final_hour,225.0,density_at_w_faces,1.2949113845825195,Face,kg m^-3
historical_oneface300,final_hour,237.5,density_at_w_faces,1.2933990955352783,Face,kg m^-3
historical_oneface300,final_hour,250.0,density_at_w_faces,1.2918879985809326,Face,kg m^-3
historical_oneface300,final_hour,262.5,density_at_w_faces,1.2903778553009033,Face,kg m^-3
historical_oneface300,final_hour,275.0,density_at_w_faces,1.288869023323059,Face,kg m^-3
historical_oneface300,final_hour,287.5,density_at_w_faces,1.2873611450195312,Face,kg m^-3
historical_oneface300,final_hour,300.0,density_at_w_faces,1.2858543395996094,Face,kg m^-3
historical_oneface300,final_hour,312.5,density_at_w_faces,1.284348487854004,Face,kg m^-3
historical_oneface300,final_hour,325.0,density_at_w_faces,1.282843828201294,Face,kg m^-3
historical_oneface300,final_hour,337.5,density_at_w_faces,1.2813401222229004,Face,kg m^-3
historical_oneface300,final_hour,350.0,density_at_w_faces,1.2798376083374023,Face,kg m^-3
historical_oneface300,final_hour,362.5,density_at_w_faces,1.2783358097076416,Face,kg m^-3
historical_oneface300,final_hour,375.0,density_at_w_faces,1.2768354415893555,Face,kg m^-3
historical_oneface300,final_hour,387.5,density_at_w_faces,1.2753361463546753,Face,kg m^-3
historical_oneface300,final_hour,400.0,density_at_w_faces,1.2745866775512695,Face,kg m^-3
historical_oneface300,final_hour,6.25,density_mean,1.3215456008911133,Center,kg m^-3
historical_oneface300,final_hour,18.75,density_mean,1.3200148344039917,Center,kg m^-3
historical_oneface300,final_hour,31.25,density_mean,1.318485140800476,Center,kg m^-3
historical_oneface300,final_hour,43.75,density_mean,1.3169564008712769,Center,kg m^-3
historical_oneface300,final_hour,56.25,density_mean,1.3154289722442627,Center,kg m^-3
historical_oneface300,final_hour,68.75,density_mean,1.313902497291565,Center,kg m^-3
historical_oneface300,final_hour,81.25,density_mean,1.3123770952224731,Center,kg m^-3
historical_oneface300,final_hour,93.75,density_mean,1.3108526468276978,Center,kg m^-3
historical_oneface300,final_hour,106.25,density_mean,1.3093292713165283,Center,kg m^-3
historical_oneface300,final_hour,118.75,density_mean,1.307807207107544,Center,kg m^-3
historical_oneface300,final_hour,131.25,density_mean,1.306286096572876,Center,kg m^-3
historical_oneface300,final_hour,143.75,density_mean,1.3047659397125244,Center,kg m^-3
historical_oneface300,final_hour,156.25,density_mean,1.3032468557357788,Center,kg m^-3
historical_oneface300,final_hour,168.75,density_mean,1.3017289638519287,Center,kg m^-3
historical_oneface300,final_hour,181.25,density_mean,1.3002119064331055,Center,kg m^-3
historical_oneface300,final_hour,193.75,density_mean,1.2986960411071777,Center,kg m^-3
historical_oneface300,final_hour,206.25,density_mean,1.297181248664856,Center,kg m^-3
historical_oneface300,final_hour,218.75,density_mean,1.2956677675247192,Center,kg m^-3
historical_oneface300,final_hour,231.25,density_mean,1.2941550016403198,Center,kg m^-3
historical_oneface300,final_hour,243.75,density_mean,1.2926433086395264,Center,kg m^-3
