time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,prescribed_friction_velocity,prescribed_kinematic_stress_magnitude,prescribed_surface_heat_flux,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_sensible_heat_flux,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
10500,496.0834137048252,1,0.45251438021659851,755.20831298828125,15.001247406005859,-3.5094577469862998e-05,1,0,0,0.5,0.25,0,209.27932739257812,15.136702537536621,471.27924301958393,0,1.1614301204681396,-0.23014956712722778,-0.19816049933433533,-0.059933289885520935,-0.051603008061647415,0,0,0,309.392822265625,299.97341918945312,15.13654899597168,4.7554526329040527,2.6526005268096924,0.22083549201488495
10560,497.07193801592717,1,0.4530220627784729,755.20831298828125,15.001246452331543,-3.5314445995027199e-05,1,0,0,0.5,0.25,0,209.81700134277344,15.146804809570312,472.21834111513078,0,1.1614301204681396,-0.23084603250026703,-0.19876015186309814,-0.059373378753662109,-0.051120921969413757,0,0,0,309.392822265625,299.95718383789062,15.146627426147461,5.1175661087036133,2.3695974349975586,0.2238209992647171
10620,498.67331492202101,1,0.45455005764961243,755.20831298828125,15.001240730285645,-3.5475914046401158e-05,1,0,0,0.5,0.25,0,207.91732788085938,15.154567718505859,473.73964917591991,0,1.1614301204681396,-0.23272697627544403,-0.20037966966629028,-0.058511801064014435,-0.050379097461700439,0,0,0,309.392822265625,299.95675659179688,15.154190063476562,5.4580612182617188,2.4364690780639648,0.22090083360671997
10680,497.29777422617894,1,0.45172542333602905,755.20831298828125,15.001239776611328,-3.562217898434028e-05,1,0,0,0.5,0.25,0,206.72236633300781,15.15053653717041,472.43288551486995,0,1.1614301204681396,-0.22971886396408081,-0.19778965413570404,-0.058280706405639648,-0.050180122256278992,0,0,0,309.392822265625,299.97018432617188,15.150491714477539,5.0752425193786621,2.5682587623596191,0.2153998464345932
10740,497.11233321019438,1,0.4508831799030304,755.20831298828125,15.001240730285645,-3.5798588214674965e-05,1,0,0,0.5,0.25,0,206.52073669433594,15.108304023742676,472.25671654968465,0,1.1614301204681396,-0.22908475995063782,-0.19724369049072266,-0.05718245729804039,-0.049234520643949509,0,0,0,309.392822265625,299.96728515625,15.108209609985352,5.3159589767456055,1.9558783769607544,0.20914462208747864
10800,499.71406127717904,1,0.45247045159339905,755.20831298828125,15.001240730285645,-3.5911871236748993e-05,1,0,0,0.5,0.25,0,205.41166687011719,15.111628532409668,474.72835821332006,0,1.1614301204681396,-0.23054361343383789,-0.19849976897239685,-0.058210797607898712,-0.050119932740926743,0,0,0,309.392822265625,299.974365234375,15.111405372619629,4.8036222457885742,2.6207511425018311,0.21238583326339722
10860,498.69720799817031,1,0.45219987630844116,755.20831298828125,15.001240730285645,-3.6071909562451765e-05,1,0,0,0.5,0.25,0,204.70564270019531,15.129579544067383,473.76234759826178,0,1.1614301204681396,-0.23052403330802917,-0.19848291575908661,-0.05711759626865387,-0.049178674817085266,0,0,0,309.392822265625,299.9727783203125,15.129487037658691,4.9260768890380859,2.7707998752593994,0.21546114981174469
10920,493.58272519458592,1,0.44684356451034546,755.20831298828125,15.001240730285645,-3.635394386947155e-05,1,0,0,0.5,0.25,0,204.53070068359375,15.166654586791992,468.9035889348566,0,1.1614301204681396,-0.22450150549411774,-0.19329747557640076,-0.058116357773542404,-0.050038617104291916,0,0,0,309.39285278320312,299.96804809570312,15.166393280029297,5.2181482315063477,2.1782858371734619,0.20807617902755737
10980,492.61179689273587,1,0.44468405842781067,755.20831298828125,15.00124454498291,-3.6606910725822672e-05,1,0,0,0.5,0.25,0,205.15457153320312,15.111063957214355,467.98120704809907,0,1.1614301204681396,-0.22152151167392731,-0.19073167443275452,-0.060618266463279724,-0.052192781120538712,0,0,0,309.392822265625,299.97027587890625,15.110807418823242,5.2471423149108887,2.2836799621582031,0.20269638299942017
11040,494.52449673985825,1,0.44594001770019531,755.20831298828125,15.001251220703125,-3.6731926229549572e-05,1,0,0,0.5,0.25,0,204.12416076660156,15.122118949890137,469.79827190286534,0,1.1614301204681396,-0.22261708974838257,-0.19167497754096985,-0.061533782631158829,-0.052981045097112656,0,0,0,309.392822265625,299.95513916015625,15.122093200683594,5.1109209060668945,2.2287487983703613,0.21006594598293304
11100,496.6288994621886,1,0.44396144151687622,755.20831298828125,15.001247406005859,-3.6754376196768135e-05,1,0,0,0.5,0.25,0,205.0242919921875,15.117554664611816,471.79745448907914,0,1.1614301204681396,-0.22060589492321014,-0.18994332849979401,-0.061134014278650284,-0.052636843174695969,0,0,0,309.392822265625,299.95663452148438,15.117498397827148,5.0396394729614258,2.1243090629577637,0.21741975843906403
11160,496.54126869297494,1,0.44538679718971252,755.20831298828125,15.001249313354492,-3.6713510780828074e-05,1,0,0,0.5,0.25,0,206.16011047363281,15.128824234008789,471.71420525832616,0,1.1614301204681396,-0.22204571962356567,-0.19118301570415497,-0.061451315879821777,-0.052910041064023972,0,0,0,309.392822265625,299.9674072265625,15.128499031066895,5.2728786468505859,2.209383487701416,0.21541291475296021
11220,498.99760199022813,1,0.44337895512580872,755.20831298828125,15.001246452331543,-3.6609413655241951e-05,1,0,0,0.5,0.25,0,206.2288818359375,15.11732006072998,474.04772189071673,0,1.1614301204681396,-0.21940511465072632,-0.18890944123268127,-0.063176393508911133,-0.054395347833633423,0,0,0,309.392822265625,299.96914672851562,15.116830825805664,5.1322455406188965,2.5787224769592285,0.20924615859985352
11280,498.05395734873912,1,0.44489306211471558,755.20831298828125,15.001237869262695,-3.6435903894016519e-05,1,0,0,0.5,0.25,0,206.48023986816406,15.140181541442871,473.15125948130213,0,1.1614301204681396,-0.22143471240997314,-0.19065694510936737,-0.061743378639221191,-0.053161509335041046,0,0,0,309.392822265625,299.93606567382812,15.140121459960938,5.3424911499023438,2.5266494750976562,0.21087817847728729
11340,497.31268821002067,1,0.44489088654518127,755.20831298828125,15.00123119354248,-3.6199773603584617e-05,1,0,0,0.5,0.25,0,208.316650390625,15.113445281982422,472.44705379951961,0,1.1614301204681396,-0.22111751139163971,-0.19038382172584534,-0.062861829996109009,-0.054124504327774048,0,0,0,309.392822265625,299.97555541992188,15.113418579101562,5.328132152557373,2.1640388965606689,0.20755003392696381
11400,494.7259716318128,1,0.44246956706047058,755.20831298828125,15.001220703125,-3.5986409784527496e-05,1,0,0,0.5,0.25,0,207.94902038574219,15.127325057983398,469.98967305022211,0,1.1614301204681396,-0.21804039180278778,-0.18773441016674042,-0.064512491226196289,-0.055545736104249954,0,0,0,309.392822265625,299.96844482421875,15.127187728881836,5.1342439651489258,2.4438085556030273,0.20403248071670532
11460,491.73702728401423,1,0.44068953394889832,755.20831298828125,15.001214027404785,-3.5915396438213065e-05,1,0,0,0.5,0.25,0,206.82008361816406,15.149820327758789,467.15017591981348,0,1.1614301204681396,-0.21581211686134338,-0.18581584095954895,-0.065586723387241364,-0.056470658630132675,0,0,0,309.392822265625,299.96975708007812,15.14970588684082,4.9513721466064453,2.0820927619934082,0.20248907804489136
11520,494.83483086463218,1,0.44072112441062927,755.20831298828125,15.00121021270752,-3.5943816328654066e-05,1,0,0,0.5,0.25,0,203.89566040039062,15.185481071472168,470.09308932140056,0,1.1614301204681396,-0.21583262085914612,-0.18583349883556366,-0.065630488097667694,-0.056508339941501617,0,0,0,309.392822265625,299.96136474609375,15.18527889251709,5.4587602615356445,2.5572593212127686,0.2019994705915451
11580,503.2261727805722,1,0.43954324722290039,755.20831298828125,15.00121021270752,-3.5920395021094009e-05,1,0,0,0.5,0.25,0,203.98277282714844,15.19853687286377,478.06486414154358,0,1.1614301204681396,-0.21492603421211243,-0.18505291640758514,-0.064467146992683411,-0.055506695061922073,0,0,0,309.39285278320312,299.9443359375,15.198393821716309,5.3366928100585938,2.5233285427093506,0.2129608690738678
11640,503.75997306159456,1,0.43896594643592834,755.20831298828125,15.001201629638672,-3.5789835237665102e-05,1,0,0,0.5,0.25,0,203.44627380371094,15.160902976989746,478.57197440851479,0,1.1614301204681396,-0.21345256268978119,-0.18378424644470215,-0.067254833877086639,-0.057906914502382278,0,0,0,309.392822265625,299.947509765625,15.160791397094727,5.4252557754516602,2.3324334621429443,0.19546398520469666
11700,504.67959376446515,1,0.43393230438232422,755.20831298828125,15.001194000244141,-3.5633118386613205e-05,1,0,0,0.5,0.25,0,203.19371032714844,15.130680084228516,479.4456140762419,0,1.1614301204681396,-0.20796138048171997,-0.17905630171298981,-0.067669548094272614,-0.058263987302780151,0,0,0,309.392822265625,299.96987915039062,15.130452156066895,5.4963541030883789,2.4385960102081299,0.19260159134864807
11760,505.55592639650592,1,0.42896291613578796,755.20831298828125,15.00118350982666,-3.5434088204056025e-05,1,0,0,0.5,0.25,0,203.18309020996094,15.136307716369629,480.27813007668061,0,1.1614301204681396,-0.20350056886672974,-0.17521551251411438,-0.06527719646692276,-0.056204155087471008,0,0,0,309.392822265625,299.96832275390625,15.136112213134766,5.8049173355102539,2.7479004859924316,0.20747072994709015
11820,506.11361381538444,1,0.42959818243980408,755.20831298828125,15.00117301940918,-3.5179731639800593e-05,1,0,0,0.5,0.25,0,204.60774230957031,15.24351692199707,480.8079331246152,0,1.1614301204681396,-0.20459471642971039,-0.17615757882595062,-0.063919849693775177,-0.055035468190908432,0,0,0,309.392822265625,299.96527099609375,15.242916107177734,5.5074834823608398,2.472292423248291,0.2020300030708313
11880,502.74483335514765,1,0.43296545743942261,755.20831298828125,15.001164436340332,-3.4968401450896636e-05,1,0,0,0.5,0.25,0,204.15043640136719,15.294666290283203,477.60759168739025,0,1.1614301204681396,-0.20784732699394226,-0.17895810306072235,-0.064820922911167145,-0.05581129714846611,0,0,0,309.392822265625,299.94680786132812,15.293943405151367,5.4089899063110352,2.6831622123718262,0.19465160369873047
11940,498.82616075711348,1,0.43513301014900208,755.20831298828125,15.001163482666016,-3.4877062716986984e-05,1,0,0,0.5,0.25,0,202.65060424804688,15.204992294311523,473.88485271925776,0,1.1614301204681396,-0.20929151773452759,-0.18020156025886536,-0.067496053874492645,-0.058114606887102127,0,0,0,309.392822265625,299.95046997070312,15.20466423034668,5.9201459884643555,2.4376015663146973,0.20124790072441101
12000,507.33817254318802,1,0.43177869915962219,755.20831298828125,15.001163482666016,-3.4846303606173024e-05,1,0,0,0.5,0.25,0,201.82002258300781,15.160022735595703,481.97126391602859,0,1.1614301204681396,-0.20559293031692505,-0.17701704800128937,-0.067942924797534943,-0.058499366044998169,0,0,0,309.392822265625,299.96304321289062,15.159540176391602,5.290802001953125,2.2270505428314209,0.20328815281391144
12060,510.17236922999035,1,0.43144869804382324,755.20831298828125,15.00115966796875,-3.4796281397575513e-05,1,0,0,0.5,0.25,0,202.27737426757812,15.276775360107422,484.66375076849079,0,1.1614301204681396,-0.20567156374454498,-0.17708474397659302,-0.066638872027397156,-0.057376567274332047,0,0,0,309.392822265625,299.97085571289062,15.276144027709961,5.278719425201416,2.3962726593017578,0.2028590589761734
12120,504.60406717977725,1,0.43203267455101013,755.20831298828125,15.001152992248535,-3.4673648769967258e-05,1,0,0,0.5,0.25,0,203.5487060546875,15.248943328857422,479.37386382078836,0,1.1614301204681396,-0.20613384246826172,-0.17748278379440308,-0.067111343145370483,-0.057783368974924088,0,0,0,309.39285278320312,299.962646484375,15.248424530029297,5.7328000068664551,2.2448239326477051,0.20350873470306396
12180,498.57210360141357,1,0.42936906218528748,755.20831298828125,15.00114917755127,-3.4564534871606156e-05,1,0,0,0.5,0.25,0,202.53622436523438,15.148970603942871,473.64349842134288,0,1.1614301204681396,-0.20340596139431,-0.17513404786586761,-0.066879257559776306,-0.057583540678024292,0,0,0,309.392822265625,299.96371459960938,15.14849853515625,5.463249683380127,2.4892067909240723,0.20837293565273285
12240,495.02863208653764,1,0.42832908034324646,755.20831298828125,15.001148223876953,-3.4505406802054495e-05,1,0,0,0.5,0.25,0,199.48226928710938,15.128229141235352,470.27720048221073,0,1.1614301204681396,-0.20271465182304382,-0.17453882098197937,-0.06565827876329422,-0.056532267481088638,0,0,0,309.392822265625,299.96945190429688,15.127608299255371,5.371769905090332,2.2450187206268311,0.20719735324382782
12300,498.62501072846555,1,0.42885571718215942,755.20831298828125,15.00114631652832,-3.4398599382257089e-05,1,0,0,0.5,0.25,0,197.52244567871094,15.102550506591797,473.69376019204225,0,1.1614301204681396,-0.20417375862598419,-0.17579512298107147,-0.062777623534202576,-0.054052002727985382,0,0,0,309.392822265625,299.961669921875,15.10234260559082,5.8823118209838867,2.3348093032836914,0.19842669367790222
12360,508.11136913829131,1,0.42918211221694946,755.20831298828125,15.001139640808105,-3.4172429877799004e-05,1,0,0,0.5,0.25,0,195.82176208496094,15.158857345581055,482.70580068137673,0,1.1614301204681396,-0.20326520502567291,-0.17501285672187805,-0.066710382699966431,-0.057438138872385025,0,0,0,309.392822265625,299.97555541992188,15.158586502075195,5.4507665634155273,2.1525464057922363,0.1893964409828186
12420,506.10312385535269,1,0.42832815647125244,755.20831298828125,15.001131057739258,-3.3879030524985865e-05,1,0,0,0.5,0.25,0,197.53999328613281,15.194042205810547,480.79796766258505,0,1.1614301204681396,-0.20218001306056976,-0.17407849431037903,-0.06728372722864151,-0.057931791990995407,0,0,0,309.392822265625,299.97201538085938,15.193685531616211,5.779841423034668,2.0201926231384277,0.19016160070896149
12480,500.94745626210795,1,0.42497885227203369,755.20831298828125,15.001124382019043,-3.366598321008496e-05,1,0,0,0.5,0.25,0,197.87202453613281,15.223361968994141,475.90008344900252,0,1.1614301204681396,-0.19950000941753387,-0.17177098989486694,-0.064807683229446411,-0.055799897760152817,0,0,0,309.392822265625,299.97274780273438,15.22270679473877,5.7029275894165039,2.0528960227966309,0.19224007427692413
12540,507.52407865828349,1,0.4233018159866333,755.20831298828125,15.00112247467041,-3.3549396903254092e-05,1,0,0,0.5,0.25,0,197.78079223632812,15.240167617797852,482.14787472536926,0,1.1614301204681396,-0.19776350259780884,-0.17027585208415985,-0.06480320543050766,-0.055796042084693909,0,0,0,309.392822265625,299.95330810546875,15.23872184753418,5.9898319244384766,2.0623373985290527,0.18909880518913269
12600,505.3151409597935,1,0.42330425977706909,755.20831298828125,15.00112247467041,-3.3460175473010167e-05,1,0,0,0.5,0.25,0,198.61827087402344,15.292210578918457,480.04938391180377,0,1.1614301204681396,-0.19707636535167694,-0.16968421638011932,-0.066871263086795807,-0.057576656341552734,0,0,0,309.392822265625,299.97552490234375,15.290637016296387,6.1988682746887207,2.3869602680206299,0.20254069566726685
12660,505.62067924780973,1,0.42700624465942383,755.20831298828125,15.001118659973145,-3.326345540699549e-05,1,0,0,0.5,0.25,0,198.43025207519531,15.198855400085449,480.33964528541924,0,1.1614301204681396,-0.19961470365524292,-0.17186975479125977,-0.07071000337600708,-0.0608818419277668,0,0,0,309.392822265625,299.97036743164062,15.198375701904297,5.6662259101867676,2.3392758369445801,0.19758868217468262
12720,503.13516409715839,1,0.42799529433250427,755.20831298828125,15.001110076904297,-3.2869385904632509e-05,1,0,0,0.5,0.25,0,199.82191467285156,15.209067344665527,477.97840589230043,0,1.1614301204681396,-0.20061309635639191,-0.17272937297821045,-0.070832572877407074,-0.060987371951341629,0,0,0,309.392822265625,299.96600341796875,15.208892822265625,5.6110806465148926,2.2100644111633301,0.19078578054904938
12780,503.90756913280342,1,0.42728841304779053,755.20831298828125,15.0010986328125,-3.2418145565316081e-05,1,0,0,0.5,0.25,0,199.30810546875,15.139419555664062,478.71219067616323,0,1.1614301204681396,-0.19977539777755737,-0.17200811207294464,-0.071094170212745667,-0.061212610453367233,0,0,0,309.392822265625,299.9710693359375,15.139137268066406,5.8807048797607422,2.7804563045501709,0.18647956848144531
12840,511.03895351631627,1,0.42638584971427917,755.20831298828125,15.001087188720703,-3.1903105991659686e-05,1,0,0,0.5,0.25,0,200.82527160644531,15.149045944213867,485.48700584050044,0,1.1614301204681396,-0.1988060474395752,-0.17117348313331604,-0.071148000657558441,-0.061258960515260696,0,0,0,309.392822265625,299.97311401367188,15.148838043212891,5.5675244331359863,2.4950046539306641,0.1865634024143219
12900,513.10439285469863,1,0.42281833291053772,755.20831298828125,15.001071929931641,-3.1283878342946991e-05,1,0,0,0.5,0.25,0,200.02702331542969,15.110024452209473,487.44917321196368,0,1.1614301204681396,-0.1950986385345459,-0.16798138618469238,-0.071055248379707336,-0.06117909774184227,0,0,0,309.392822265625,299.96554565429688,15.109920501708984,5.5408973693847656,2.2593309879302979,0.18170411884784698
12960,513.11848663785725,1,0.42284783720970154,755.20831298828125,15.001052856445312,-3.0626808438682929e-05,1,0,0,0.5,0.25,0,200.46424865722656,15.170347213745117,487.46256230596441,0,1.1614301204681396,-0.19542580842971802,-0.16826307773590088,-0.070236138999462128,-0.060473840683698654,0,0,0,309.392822265625,299.92327880859375,15.170012474060059,5.7794723510742188,2.5565118789672852,0.1864168643951416
13020,503.51544046169568,1,0.42526504397392273,755.20831298828125,15.001033782958984,-2.9973120035720058e-05,1,0,0,0.5,0.25,0,200.48687744140625,15.175337791442871,478.33966843861089,0,1.1614301204681396,-0.19838078320026398,-0.17080733180046082,-0.069021701812744141,-0.059428200125694275,0,0,0,309.392822265625,299.92776489257812,15.174278259277344,5.5203561782836914,2.5293440818786621,0.19003747403621674
13080,499.52605766153687,1,0.42153149843215942,755.20831298828125,15.001015663146973,-2.9310831450857222e-05,1,0,0,0.5,0.25,0,201.98773193359375,15.123815536499023,474.54975477846,0,1.1614301204681396,-0.19390596449375153,-0.16695448756217957,-0.070642337203025818,-0.060823578387498856,0,0,0,309.392822265625,299.96246337890625,15.123691558837891,6.2696709632873535,2.4287245273590088,0.19058734178543091
13140,501.35669364500041,1,0.42007464170455933,755.20831298828125,15.001003265380859,-2.8787693736376241e-05,1,0,0,0.5,0.25,0,200.67140197753906,15.099011421203613,476.28885896275034,0,1.1614301204681396,-0.19169531762599945,-0.16505110263824463,-0.072505421936511993,-0.062427710741758347,0,0,0,309.39285278320312,299.97216796875,15.09898567199707,6.3134994506835938,2.5532312393188477,0.1985282301902771
13200,504.4798854112085,1,0.42159914970397949,755.20831298828125,15.000995635986328,-2.8392845706548542e-05,1,0,0,0.5,0.25,0,200.64114379882812,15.123345375061035,479.25589114064803,0,1.1614301204681396,-0.1928221583366394,-0.16602131724357605,-0.073734842240810394,-0.063486248254776001,0,0,0,309.39285278320312,299.97265625,15.123273849487305,6.3501396179199219,2.5948877334594727,0.19239228963851929
13260,509.41332180934836,1,0.42297753691673279,755.20831298828125,15.000985145568848,-2.8026555810356513e-05,1,0,0,0.5,0.25,0,198.63912963867188,15.127932548522949,483.94265571888093,0,1.1614301204681396,-0.19431582093238831,-0.16730737686157227,-0.073611512780189514,-0.063380062580108643,0,0,0,309.392822265625,299.96786499023438,15.127922058105469,5.7421159744262695,2.3582882881164551,0.1816142201423645
13320,512.72230716470426,1,0.42276707291603088,755.20831298828125,15.000974655151367,-2.7667423637467436e-05,1,0,0,0.5,0.25,0,196.70504760742188,15.148608207702637,487.08619180646906,0,1.1614301204681396,-0.19452443718910217,-0.16748699545860291,-0.0724683478474617,-0.062395788729190826,0,0,0,309.392822265625,299.95144653320312,15.148208618164062,5.5317916870117188,2.3378515243530273,0.178815096616745
13380,519.74984209148204,1,0.41980552673339844,755.20831298828125,15.00096321105957,-2.7227793907513842e-05,1,0,0,0.5,0.25,0,194.138916015625,15.141815185546875,493.76234998690791,0,1.1614301204681396,-0.19119715690612793,-0.16462217271327972,-0.073076993227005005,-0.062919832766056061,0,0,0,309.392822265625,299.95315551757812,15.141231536865234,5.7107672691345215,2.2538371086120605,0.17443636059761047
13440,528.93147213794373,1,0.41747632622718811,755.20831298828125,15.000942230224609,-2.6436226107762195e-05,1,0,0,0.5,0.25,0,195.06089782714844,15.204532623291016,502.4848985310465,0,1.1614301204681396,-0.18889720737934113,-0.16264189779758453,-0.072748489677906036,-0.062636993825435638,0,0,0,309.39285278320312,299.97250366210938,15.204261779785156,5.762148380279541,2.2039108276367188,0.18333485722541809
13500,529.24679961837546,1,0.42171061038970947,755.20831298828125,15.000911712646484,-2.5222074327757582e-05,1,0,0,0.5,0.25,0,196.07637023925781,15.19495677947998,502.78445963745668,0,1.1614301204681396,-0.19261360168457031,-0.16584174335002899,-0.074580840766429901,-0.064214661717414856,0,0,0,309.392822265625,299.97451782226562,15.194272994995117,5.7625141143798828,2.6858458518981934,0.19199913740158081
13560,524.72212226385295,1,0.41606783866882324,755.20831298828125,15.000874519348145,-2.3800959752406925e-05,1,0,0,0.5,0.25,0,197.0335693359375,15.134389877319336,498.48601615066025,0,1.1614301204681396,-0.18717160820960999,-0.16115614771842957,-0.073424220085144043,-0.063218802213668823,0,0,0,309.392822265625,299.9764404296875,15.134208679199219,6.3933067321777344,2.1566205024719238,0.18805979192256927
13620,522.24140090954313,1,0.41428422927856445,755.20831298828125,15.000839233398438,-2.2537915356224403e-05,1,0,0,0.5,0.25,0,199.23405456542969,15.168036460876465,496.12933086406599,0,1.1614301204681396,-0.18549449741840363,-0.15971215069293976,-0.072988957166671753,-0.062844038009643555,0,0,0,309.39285278320312,299.96478271484375,15.166108131408691,6.189570426940918,2.4250986576080322,0.18051666021347046
13680,522.08829574729771,1,0.41255486011505127,755.20831298828125,15.00080394744873,-2.1364881831686944e-05,1,0,0,0.5,0.25,0,202.04487609863281,15.138131141662598,495.98388095993278,0,1.1614301204681396,-0.1850033700466156,-0.15928928554058075,-0.069642037153244019,-0.059962313622236252,0,0,0,309.39285278320312,299.9759521484375,15.138126373291016,5.9802761077880859,2.9852805137634277,0.17761601507663727
13740,523.95415424551516,1,0.41273984313011169,755.20831298828125,15.000771522521973,-2.0096562366234139e-05,1,0,0,0.5,0.25,0,204.26954650878906,15.12042236328125,497.7564465332394,0,1.1614301204681396,-0.18460638821125031,-0.15894748270511627,-0.071181975305080414,-0.061288211494684219,0,0,0,309.392822265625,299.97183227539062,15.120332717895508,5.7697172164916992,2.6648495197296143,0.17034627497196198
13800,529.69012745394252,1,0.40693643689155579,755.20831298828125,15.000732421875,-1.8493819879950024e-05,1,0,0,0.5,0.25,0,204.85264587402344,15.124532699584961,503.20562108124534,0,1.1614301204681396,-0.17935943603515625,-0.15442980825901031,-0.069432593882083893,-0.059781979769468307,0,0,0,309.392822265625,299.96002197265625,15.12452220916748,5.8912668228149414,2.3923163414001465,0.17158190906047821
13860,529.18746017097294,1,0.40420931577682495,859.375,15.000703811645508,-9.7070169431390241e-06,1,0,0,0.5,0.25,0,206.45109558105469,15.187044143676758,502.72808716242423,0,1.1614301204681396,-0.17565162479877472,-0.15123735368251801,-0.071802109479904175,-0.061822153627872467,0,0,0,309.392822265625,299.97830200195312,15.186993598937988,6.0080661773681641,2.5845708847045898,0.17221738398075104
13920,524.14045271687246,1,0.40689384937286377,859.375,15.000673294067383,-8.4060038716415875e-06,1,0,0,0.5,0.25,0,206.35324096679688,15.177701950073242,497.9334300810288,0,1.1614301204681396,-0.17921680212020874,-0.15430700778961182,-0.069688953459262848,-0.060002710670232773,0,0,0,309.392822265625,299.96322631835938,15.177555084228516,5.5913867950439453,2.3691697120666504,0.1769278347492218
13980,523.52139144158252,1,0.40883016586303711,859.375,15.000644683837891,-7.1414679041481577e-06,1,0,0,0.5,0.25,0,206.50166320800781,15.110710144042969,497.34532186950332,0,1.1614301204681396,-0.17986449599266052,-0.15486466884613037,-0.073026262223720551,-0.062876157462596893,0,0,0,309.392822265625,299.97210693359375,15.110692977905273,5.8493599891662598,2.7601208686828613,0.17368240654468536
14040,524.03564002328653,1,0.40569275617599487,859.375,15.000612258911133,-5.9127423810423352e-06,1,0,0,0.5,0.25,0,207.40156555175781,15.120163917541504,497.83385802212217,0,1.1614301204681396,-0.17724853754043579,-0.15261231362819672,-0.071578741073608398,-0.061629831790924072,0,0,0,309.392822265625,299.94338989257812,15.119840621948242,6.8760566711425781,2.4709949493408203,0.16319939494132996
14100,524.87330759935242,1,0.40965917706489563,859.375,15.000584602355957,-4.7001303755678236e-06,1,0,0,0.5,0.25,0,205.37297058105469,15.118607521057129,498.62964221938472,0,1.1614301204681396,-0.18107575178146362,-0.15590757131576538,-0.072126559913158417,-0.062101505696773529,0,0,0,309.39285278320312,299.9556884765625,15.118450164794922,5.8109035491943359,2.6263566017150879,0.16024425625801086
14160,531.45500226848844,1,0.40763562917709351,859.375,15.00055980682373,-3.4424124351062346e-06,1,0,0,0.5,0.25,0,204.25332641601562,15.127038955688477,504.88225215506395,0,1.1614301204681396,-0.1786988377571106,-0.15386103093624115,-0.072885505855083466,-0.06275496631860733,0,0,0,309.392822265625,299.94888305664062,15.127002716064453,5.6746335029602051,2.0909996032714844,0.16487431526184082
14220,536.06996283776232,1,0.40570801496505737,859.375,15.00052547454834,-1.9598580820456846e-06,1,0,0,0.5,0.25,0,205.61045837402344,15.137255668640137,509.26646469587422,0,1.1614301204681396,-0.17608335614204407,-0.15160907804965973,-0.074435912072658539,-0.064089879393577576,0,0,0,309.392822265625,299.9371337890625,15.136966705322266,6.0714421272277832,2.4832391738891602,0.16523531079292297
14280,530.66188047262381,1,0.40684652328491211,859.375,15.000490188598633,-2.7799589474852837e-07,1,0,0,0.5,0.25,0,207.60832214355469,15.13457202911377,504.12878644899257,0,1.1614301204681396,-0.17647156119346619,-0.15194332599639893,-0.076261401176452637,-0.065661638975143433,0,0,0,309.392822265625,299.94003295898438,15.134393692016602,5.9504213333129883,2.1994171142578125,0.17456299066543579
14340,530.61594110432713,1,0.4073769748210907,859.375,15.000453948974609,1.4274700106398086e-06,1,0,0,0.5,0.25,0,210.33891296386719,15.158430099487305,504.0851440491108,0,1.1614301204681396,-0.17888781428337097,-0.15402373671531677,-0.071765497326850891,-0.061790630221366882,0,0,0,309.392822265625,299.93820190429688,15.158122062683105,6.2742199897766113,2.5482518672943115,0.18712535500526428
14400,536.78496183674156,1,0.40669143199920654,859.375,15.000420570373535,3.2234565878752619e-06,1,0,0,0.5,0.25,0,211.99949645996094,15.202085494995117,509.94571374490448,0,1.1614301204681396,-0.17693962156772614,-0.15234632790088654,-0.074793510138988495,-0.064397767186164856,0,0,0,309.392822265625,299.95877075195312,15.201765060424805,6.1141414642333984,2.3344545364379883,0.18995650112628937
14460,540.43841630578379,1,0.41294723749160767,859.375,15.000381469726562,5.2174245865899138e-06,1,0,0,0.5,0.25,0,214.59260559082031,15.137928009033203,513.41649549049453,0,1.1614301204681396,-0.18276293575763702,-0.1573602557182312,-0.076307572424411774,-0.065701387822628021,0,0,0,309.392822265625,299.96746826171875,15.137805938720703,6.3180232048034668,2.644284725189209,0.18249009549617767
14520,542.09174508258116,1,0.41620215773582458,859.375,15.00034236907959,7.3329092629137449e-06,1,0,0,0.5,0.25,0,213.00228881835938,15.168529510498047,514.98715782845204,0,1.1614301204681396,-0.18505799770355225,-0.15933631360530853,-0.078930921852588654,-0.067960113286972046,0,0,0,309.392822265625,299.95553588867188,15.167732238769531,5.8655109405517578,2.9392383098602295,0.17758090794086456
14580,542.23807010935946,1,0.42003351449966431,859.375,15.000301361083984,9.5528266683686525e-06,1,0,0,0.5,0.25,0,212.60025024414062,15.194838523864746,515.12616660389142,0,1.1614301204681396,-0.18847543001174927,-0.16227875649929047,-0.080403342843055725,-0.069227881729602814,0,0,0,309.392822265625,299.96487426757812,15.194675445556641,6.138422966003418,3.0672590732574463,0.17703503370285034
