time_s,naive_float32_K_m_s,centered_float32_K_m_s,quantized_input_float64_K_m_s
860.0,-0.001399993896484375,0.0008724238723516464,0.0008721795122236271
870.0,-0.001422882080078125,0.0008645387715660036,0.0008643546711904494
880.0,-0.0014057159423828125,0.0008799354545772076,0.0008795716587928202
890.0,-0.00144195556640625,0.0008650103118270636,0.0008646369676931384
900.0,-0.0014467239379882812,0.0008848702418617904,0.0008846801525362097
910.0,-0.001422882080078125,0.0008669673698022962,0.000866732313494538
920.0,-0.0013790130615234375,0.0008877135696820915,0.0008873114845126634
930.0,-0.0014505386352539062,0.0008716314332559705,0.0008713003285271009
940.0,-0.0014009475708007812,0.0008873419719748199,0.0008871876517658627
950.0,-0.0014009475708007812,0.0008779175695963204,0.0008776288400639652
960.0,-0.0013980865478515625,0.0008858764194883406,0.000885469272316816
970.0,-0.0014553070068359375,0.0008852175087668002,0.0008849658375336298
980.0,-0.0014095306396484375,0.0008829799480736256,0.0008828272543959913
990.0,-0.0013990402221679688,0.0008923847926780581,0.0008920430097471527
1000.0,-0.0014257431030273438,0.0008813552558422089,0.0008809716094054533
1010.0,-0.00145721435546875,0.0008977942634373903,0.0008976088469429195
1020.0,-0.0014209747314453125,0.0008807733538560569,0.0008805812801918465
1030.0,-0.0013875961303710938,0.0009013505186885595,0.0009009581150032582
1040.0,-0.0014562606811523438,0.0008829623111523688,0.0008826157201298836
1050.0,-0.0014200210571289062,0.0009016978438012302,0.0009015551717330438
1060.0,-0.001422882080078125,0.0008870856836438179,0.0008868258323078075
1070.0,-0.0013980865478515625,0.0009004099993035197,0.0009000003648220851
1080.0,-0.001461029052734375,0.0008930510957725346,0.0008927826229748028
1090.0,-0.0013990402221679688,0.000896996702067554,0.0008968676552637572
1100.0,-0.0013942718505859375,0.0008996528922580183,0.000899336462598956
1110.0,-0.001407623291015625,0.0008940635598264635,0.0008936690797731895
1120.0,-0.0014400482177734375,0.0009054391994141042,0.0009052491095723417
1130.0,-0.0013895034790039062,0.000891509058419615,0.0008913529041339334
1140.0,-0.0013666152954101562,0.0009098422015085816,0.0009094669561186939
1150.0,-0.0014181137084960938,0.0008914798963814974,0.0008911215272476865
1160.0,-0.00140380859375,0.0009113113046623766,0.0009111718679360687
1170.0,-0.0014019012451171875,0.0008934231009334326,0.0008931938174743494
1180.0,-0.0013561248779296875,0.0009108339436352253,0.0009104260263436565
1190.0,-0.0014295578002929688,0.0008978086989372969,0.0008975174350743986
1200.0,-0.0013742446899414062,0.0009076747228391469,0.0009075601062080867
1210.0,-0.0013704299926757812,0.000903504726011306,0.0009032130797109433
1220.0,-0.001373291015625,0.0009041940211318433,0.0009037902531192547
1230.0,-0.0014162063598632812,0.0009093676344491541,0.0009091625155908925
1240.0,-0.0013589859008789062,0.0009002991137094796,0.0009001675727116779
1250.0,-0.0013427734375,0.0009144901996478438,0.0009141351998817358
1260.0,-0.0013837814331054688,0.0008984142332337797,0.0008980461283215505
1270.0,-0.0013942718505859375,0.0009172140271402895,0.0009170695458916846
1280.0,-0.0013742446899414062,0.0008982584695331752,0.0008980610663232654
1290.0,-0.001331329345703125,0.0009179444168694317,0.0009175421064836994
1300.0,-0.0014162063598632812,0.0009008718188852072,0.0009005560960387305
1310.0,-0.0013675689697265625,0.0009156559826806188,0.0009155466885794358
1320.0,-0.0013675689697265625,0.0009052944369614124,0.0009050275610821281
1330.0,-0.0013589859008789062,0.0009123276686295867,0.0009119188258248684
1340.0,-0.0014123916625976562,0.0009108162485063076,0.0009105893294738942
1350.0,-0.0013599395751953125,0.0009077619761228561,0.0009076481926185077
1360.0,-0.0013570785522460938,0.0009163350332528353,0.0009160025315023025
1370.0,-0.0013875961303710938,0.0009045039187185466,0.000904122231124342
1380.0,-0.00142669677734375,0.0009202063083648682,0.0009200508071573054
1390.0,-0.0013885498046875,0.0009024611208587885,0.000902296991742778
1400.0,-0.0013589859008789062,0.0009223038796335459,0.0009219124557390709
1410.0,-0.001430511474609375,0.0009032255038619041,0.0009028863208999928
1420.0,-0.00139617919921875,0.0009213191224262118,0.0009212066407527519
1430.0,-0.0014019012451171875,0.0009060614975169301,0.0009058188297838162
1440.0,-0.0013761520385742188,0.0009187430841848254,0.0009183316627138651
1450.0,-0.00144195556640625,0.0009107907535508275,0.0009105358055140557
1460.0,-0.0013875961303710938,0.0009141717455349863,0.0009140696856751594
1470.0,-0.0013818740844726562,0.000916253833565861,0.00091594554417483
1480.0,-0.001399993896484375,0.0009101068717427552,0.00090971186934298
1490.0,-0.0014324188232421875,0.0009209709241986275,0.000920798405957184
1500.0,-0.0013942718505859375,0.0009065408376045525,0.0009064048097654055
1510.0,-0.0013704299926757812,0.0009243662352673709,0.0009239919764142636
1520.0,-0.0014247894287109375,0.0009055229020304978,0.000905166972156537
1530.0,-0.001407623291015625,0.000924909021705389,0.0009247889281962405
1540.0,-0.0014133453369140625,0.0009065755293704569,0.0009063597244476912
1550.0,-0.0013647079467773438,0.0009235410252586007,0.0009231314361889013
1560.0,-0.0014438629150390625,0.0009101014584302902,0.0009098178145333305
1570.0,-0.0013933181762695312,0.0009195767343044281,0.0009194813936508736
1580.0,-0.00139617919921875,0.0009150113328360021,0.0009147268274911364
1590.0,-0.0014028549194335938,0.0009153130813501775,0.0009149080228425512
1600.0,-0.0014438629150390625,0.000920129707083106,0.0009199359717713508
1610.0,-0.0013990402221679688,0.00091071572387591,0.0009106001825743479
1620.0,-0.0013828277587890625,0.0009245565161108971,0.0009242038720419745
1630.0,-0.0014238357543945312,0.0009081453899852931,0.0009077785306679767
1640.0,-0.0014324188232421875,0.000926635751966387,0.0009265048923649007
1650.0,-0.0014200210571289062,0.0009073737892322242,0.0009071874482719583
1660.0,-0.001377105712890625,0.0009267510613426566,0.0009263486008636361
1670.0,-0.00145721435546875,0.0009093901608139277,0.0009090786144413641
1680.0,-0.0014123916625976562,0.0009239038918167353,0.0009238079888165305
1690.0,-0.0014162063598632812,0.0009132692357525229,0.0009130091184315074
1700.0,-0.0014066696166992188,0.0009200336644425988,0.0009196238869585463
1710.0,-0.001461029052734375,0.000918273872230202,0.0009180537566253212
1720.0,-0.0014085769653320312,0.0009149811812676489,0.0009148788331769235
1730.0,-0.0013980865478515625,0.0009233115124516189,0.0009229822367208119
1740.0,-0.0014247894287109375,0.0009112476836889982,0.0009108662992840909
1750.0,-0.0014591217041015625,0.0009267349378205836,0.0009265884389887815
1760.0,-0.0014200210571289062,0.0009087778744287789,0.0009086230630551939
1770.0,-0.0013914108276367188,0.0009284073021262884,0.0009280167340947803
1780.0,-0.0014581680297851562,0.0009091278188861907,0.0009087914210974337
1790.0,-0.0014238357543945312,0.0009270342998206615,0.0009269313838768231
1800.0,-0.0014276504516601562,0.0009115883149206638,0.0009113517548331085
1810.0,-0.001407623291015625,0.0009240834042429924,0.0009236718287939507
1820.0,-0.0014696121215820312,0.0009159577311947942,0.0009157075619047897
1830.0,-0.0014181137084960938,0.0009191742283292115,0.0009190808868608846
1840.0,-0.0014123916625976562,0.0009210894932039082,0.0009207840135319673
1850.0,-0.0014324188232421875,0.0009147803648374975,0.0009143853721517596
1860.0,-0.0014677047729492188,0.0009254944743588567,0.0009253281496027285
1870.0,-0.0014238357543945312,0.0009109183447435498,0.0009107896584719723
1880.0,-0.0014057159423828125,0.0009285961859859526,0.0009282233375085568
1890.0,-0.0014581680297851562,0.0009096128051169217,0.0009092586276731364
1900.0,-0.0014467239379882812,0.0009288685396313667,0.0009287557907398173
1910.0,-0.0014467239379882812,0.0009104060591198504,0.0009101951608034263
1920.0,-0.00140380859375,0.0009272419847548008,0.0009268327240688721
1930.0,-0.0014791488647460938,0.0009136819280683994,0.0009134011122771926
1940.0,-0.0014247894287109375,0.0009230434661731124,0.000922954257410726
1950.0,-0.0014247894287109375,0.0009183624060824513,0.0009180809697044813
1960.0,-0.0014324188232421875,0.0009185515809804201,0.0009181468114504277
1970.0,-0.0014753341674804688,0.000923264364246279,0.0009230744575013909
1980.0,-0.0014219284057617188,0.0009137499728240073,0.0009136393753366216
1990.0,-0.0014057159423828125,0.000927488727029413,0.0009271370447057293
2000.0,-0.0014476776123046875,0.0009109802776947618,0.000910613743297968
2010.0,-0.0014543533325195312,0.0009293803595937788,0.0009292535686291563
2020.0,-0.0014362335205078125,0.0009100291645154357,0.000909846118820336
2030.0,-0.00139617919921875,0.0009293169132433832,0.0009289140834806598
2040.0,-0.0014734268188476562,0.0009118720190599561,0.000911561370778905
2050.0,-0.00142669677734375,0.0009263069950975478,0.0009262146485762437
2060.0,-0.0014286041259765625,0.000915593293029815,0.0009153342848992631
2070.0,-0.0014209747314453125,0.0009222790249623358,0.0009218685058657263
2080.0,-0.0014705657958984375,0.0009204466477967799,0.0009202282752704313
2090.0,-0.0014171600341796875,0.0009170841076411307,0.0009169852462631848
2100.0,-0.0014085769653320312,0.0009253444732166827,0.0009250155484049939
2110.0,-0.0014324188232421875,0.0009132125414907932,0.0009128309661915975
2120.0,-0.0014638900756835938,0.0009286372805945575,0.0009284929678088076
2130.0,-0.0014247894287109375,0.0009106186334975064,0.0009104659609503006
2140.0,-0.0013990402221679688,0.0009301856625825167,0.0009297950200973804
2150.0,-0.0014638900756835938,0.0009108477970585227,0.0009105116832952967
2160.0,-0.0014276504516601562,0.000928699504584074,0.0009285991051774069
2170.0,-0.001430511474609375,0.0009131990373134613,0.0009129635963738166
2180.0,-0.001407623291015625,0.000925639527849853,0.0009252275164310427
2190.0,-0.0014677047729492188,0.0009174635633826256,0.0009172141890271742
2200.0,-0.0014123916625976562,0.0009206324466504157,0.0009205407415988707
2210.0,-0.0014104843139648438,0.0009224991663359106,0.0009221935485590541
2220.0,-0.0014276504516601562,0.0009161424823105335,0.0009157468496155685
2230.0,-0.0014591217041015625,0.0009268129360862076,0.0009266477476047996
2240.0,-0.001415252685546875,0.0009121941984631121,0.0009120670461103186
2250.0,-0.0013952255249023438,0.0009298291406594217,0.0009294560115406498
2260.0,-0.0014467239379882812,0.0009108047815971076,0.0009104506030540426
2270.0,-0.001434326171875,0.000930023321416229,0.0009299114117839717
2280.0,-0.0014352798461914062,0.000911522307433188,0.0009113124951024301
2290.0,-0.001392364501953125,0.0009283206891268492,0.0009279109785460386
2300.0,-0.0014677047729492188,0.0009147254750132561,0.0009144449941581
2310.0,-0.0014142990112304688,0.0009240543004125357,0.000923965967934811
2320.0,-0.0014133453369140625,0.0009193396545015275,0.0009190580945240402
2330.0,-0.0014209747314453125,0.0009194957674480975,0.000919090331697892
2340.0,-0.0014638900756835938,0.0009241783409379423,0.0009239887577373496
2350.0,-0.0014104843139648438,0.0009146345546469092,0.0009145247497547409
2360.0,-0.0013942718505859375,0.0009283434483222663,0.0009279915335471284
2370.0,-0.0014371871948242188,0.0009118066518567502,0.0009114396946071729
2380.0,-0.0014486312866210938,0.0009301805403083563,0.0009300543103360916
2390.0,-0.0014295578002929688,0.000910803209990263,0.0009106206402243622
2400.0,-0.0013875961303710938,0.0009300647652707994,0.0009296614575294877
2410.0,-0.0014677047729492188,0.000912595191039145,0.000912284645150214
2420.0,-0.0014219284057617188,0.0009270072332583368,0.0009269157546252131
2430.0,-0.0014257431030273438,0.000916269957087934,0.0009160116504483038
2440.0,-0.0014162063598632812,0.0009229329298250377,0.0009225224064176408
2450.0,-0.001468658447265625,0.0009210795979015529,0.0009208617543234229
2460.0,-0.0014133453369140625,0.0009176971507258713,0.0009175988849074298
2470.0,-0.0014066696166992188,0.0009259367361664772,0.0009256078912465211
2480.0,-0.0014324188232421875,0.000913784431759268,0.0009134033115279596
2490.0,-0.0014657974243164062,0.0009291908936575055,0.00092904779380215
2500.0,-0.0014257431030273438,0.0009111544932238758,0.0009110028327025034
2510.0,-0.0013990402221679688,0.0009307033033110201,0.0009303130691885961
2520.0,-0.0014657974243164062,0.0009113482665270567,0.0009110128289620827
2530.0,-0.0014314651489257812,0.0009291842579841614,0.0009290849446955299
2540.0,-0.0014352798461914062,0.0009136673179455101,0.0009134331570625374
2550.0,-0.00141143798828125,0.0009260921506211162,0.000925680718423251
2560.0,-0.0014743804931640625,0.0009179014014080167,0.0009176530987646026
2570.0,-0.0014190673828125,0.0009210559073835611,0.0009209660256562548
2580.0,-0.0014171600341796875,0.0009229083661921322,0.0009226041735267378
2590.0,-0.001434326171875,0.0009165380033664405,0.0009161434744993428
2600.0,-0.001468658447265625,0.0009271957096643746,0.0009270321722059422
2610.0,-0.0014238357543945312,0.0009125648648478091,0.0009124391740280623
2620.0,-0.0014028549194335938,0.0009301873506046832,0.0009298151135284005
2630.0,-0.0014562606811523438,0.000911151000764221,0.0009107978487459044
2640.0,-0.0014438629150390625,0.0009303586557507515,0.0009302480667630923
2650.0,-0.001445770263671875,0.0009118468733504415,0.0009116379964180683
2660.0,-0.0014009475708007812,0.0009286341955885291,0.0009282250951574423
2670.0,-0.0014791488647460938,0.0009150285040959716,0.0009147490973720235
2680.0,-0.0014247894287109375,0.0009243473177775741,0.0009242606990146137
2690.0,-0.0014247894287109375,0.0009196229511871934,0.0009193427501206427
2700.0,-0.0014314651489257812,0.0009197692270390689,0.0009193651976333991
2710.0,-0.0014753341674804688,0.0009244430111721158,0.0009242551113205335
2720.0,-0.0014219284057617188,0.0009148909593932331,0.0009147826766887431
2730.0,-0.0014066696166992188,0.0009285910637117922,0.000928240462914022
2740.0,-0.0014486312866210938,0.0009120454778894782,0.0009116803104380925
2750.0,-0.0014581680297851562,0.0009304119739681482,0.0009302875821225684
2760.0,-0.0014390945434570312,0.0009110271348617971,0.0009108462735279496
2770.0,-0.0013971328735351562,0.0009302807156927884,0.0009298791822805935
2780.0,-0.001476287841796875,0.0009128038655035198,0.0009124953491971256
2790.0,-0.0014295578002929688,0.0009272093884646893,0.0009271200006093464
2800.0,-0.0014324188232421875,0.0009164654184132814,0.0009162089803625851
2810.0,-0.001422882080078125,0.0009231215226463974,0.0009227129005210194
2820.0,-0.001476287841796875,0.0009212623699568212,0.000921046299246282
2830.0,-0.0014181137084960938,0.000917874276638031,0.0009177776499325695
2840.0,-0.00141143798828125,0.0009261079248972237,0.0009257804523886444
2850.0,-0.0014362335205078125,0.000913949916139245,0.0009135700470062491
2860.0,-0.001468658447265625,0.0009293514885939658,0.0009292094255536399
2870.0,-0.0014276504516601562,0.0009113098494708538,0.0009111592340326564
2880.0,-0.001399993896484375,0.0009308533044531941,0.0009304639871095334
2890.0,-0.0014667510986328125,0.0009114929125644267,0.0009111588225845428
2900.0,-0.0014324188232421875,0.0009293244802393019,0.0009292264793370948
2910.0,-0.0014352798461914062,0.0009138032328337431,0.0009135699493621918
2920.0,-0.0014104843139648438,0.000926222768612206,0.0009258127451138481
2930.0,-0.0014743804931640625,0.0009180278866551816,0.0009177809618411902
2940.0,-0.0014171600341796875,0.0009211789583787322,0.0009210899193050401
2950.0,-0.0014142990112304688,0.0009230271098203957,0.0009227237966947477
2960.0,-0.0014314651489257812,0.0009166523232124746,0.0009162590191678212
2970.0,-0.0014657974243164062,0.0009273067116737366,0.0009271441626926394
2980.0,-0.0014200210571289062,0.0009126724326051772,0.0009125475822492797
2990.0,-0.0013990402221679688,0.0009302909020334482,0.0009299197270397906
