time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_layer_face1_filtered_u_mean,surface_layer_face1_filtered_u_mean_w_mean_transport,surface_layer_face1_filtered_uw_product,surface_layer_face1_filtered_v_mean,surface_layer_face1_filtered_v_mean_w_mean_transport,surface_layer_face1_filtered_vw_product,surface_layer_face1_filtered_w_mean,surface_layer_face1_momentum_active_fraction,surface_layer_face1_momentum_deficit,surface_layer_face1_momentum_deficit_zero_fraction,surface_layer_face1_momentum_valid_zero_deficit_fraction,surface_layer_face1_resolved_u_flux,surface_layer_face1_resolved_v_flux,surface_layer_face1_transverse_resolved_stress,surface_layer_face1_viscosity,surface_layer_face1_viscosity_cap_fraction,surface_layer_face1_viscosity_zero_fraction,surface_layer_face1_ρqᵛ_active_fraction,surface_layer_face1_ρqᵛ_cap_fraction,surface_layer_face1_ρqᵛ_deficit,surface_layer_face1_ρqᵛ_diffusivity,surface_layer_face1_ρqᵛ_filtered_scalar_mean,surface_layer_face1_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρqᵛ_filtered_scalar_w_product,surface_layer_face1_ρqᵛ_resolved_flux,surface_layer_face1_ρθ_active_fraction,surface_layer_face1_ρθ_cap_fraction,surface_layer_face1_ρθ_deficit,surface_layer_face1_ρθ_deficit_zero_fraction,surface_layer_face1_ρθ_diffusivity,surface_layer_face1_ρθ_diffusivity_zero_fraction,surface_layer_face1_ρθ_filtered_scalar_mean,surface_layer_face1_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρθ_filtered_scalar_w_product,surface_layer_face1_ρθ_resolved_flux,surface_layer_face1_ρθ_valid_zero_deficit_fraction,surface_layer_face2_filtered_u_mean,surface_layer_face2_filtered_u_mean_w_mean_transport,surface_layer_face2_filtered_uw_product,surface_layer_face2_filtered_v_mean,surface_layer_face2_filtered_v_mean_w_mean_transport,surface_layer_face2_filtered_vw_product,surface_layer_face2_filtered_w_mean,surface_layer_face2_momentum_active_fraction,surface_layer_face2_momentum_deficit,surface_layer_face2_resolved_u_flux,surface_layer_face2_resolved_v_flux,surface_layer_face2_transverse_resolved_stress,surface_layer_face2_viscosity,surface_layer_face2_viscosity_cap_fraction,surface_layer_face2_ρqᵛ_active_fraction,surface_layer_face2_ρqᵛ_cap_fraction,surface_layer_face2_ρqᵛ_deficit,surface_layer_face2_ρqᵛ_diffusivity,surface_layer_face2_ρqᵛ_filtered_scalar_mean,surface_layer_face2_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρqᵛ_filtered_scalar_w_product,surface_layer_face2_ρqᵛ_resolved_flux,surface_layer_face2_ρθ_active_fraction,surface_layer_face2_ρθ_cap_fraction,surface_layer_face2_ρθ_deficit,surface_layer_face2_ρθ_diffusivity,surface_layer_face2_ρθ_filtered_scalar_mean,surface_layer_face2_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρθ_filtered_scalar_w_product,surface_layer_face2_ρθ_resolved_flux,surface_layer_filtered_friction_velocity,surface_layer_filtered_surface_flux_ρqᵛ,surface_layer_filtered_surface_flux_ρθ,surface_layer_filtered_surface_u_flux,surface_layer_filtered_surface_v_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
28620,228.51279075043021,1,0.28647392988204956,181.25,9.1253700256347656,0.14646969735622406,1,132.44221496582031,1,38.468894958496094,9.5699272155761719,217.08715121290868,0.18040488660335541,0.01288348063826561,-0.0004437812021933496,1.3223112821578979,-0.092800319194793701,-0.070180386304855347,-0.056252781301736832,-0.042541254311800003,3.5693485736846924,-0.0009499802254140377,-0.063943669199943542,2.1443972587585449,-0.00058782170526683331,-0.029476363211870193,-6.9849193096160889e-10,1,0.00023241277085617185,0.998046875,0.998046875,-0.06299368292093277,-0.028888542205095291,-0.0087564261630177498,0.00031361950095742941,0,0.998046875,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.17913818359375,-7.43865966796875e-05,-0.014617495238780975,-0.014543196186423302,1,4.7715215682983398,0.00020400085486471653,-0.054037213325500488,2.735893726348877,-0.0001697868574410677,-0.022228922694921494,-1.4371471479535103e-07,0,0.98611217737197876,-0.054241210222244263,-0.022059133276343346,-0.00079236563760787249,0,0,0,0,1,0,0,0,0,0,0,0,1.0346133708953857,0,347.95462036132812,2.3499131202697754e-05,-0.011514320969581604,-0.011537795886397362,0.28195008635520935,0,-0.011652401648461819,-0.067603588104248047,-0.042134396731853485,0,-15.840915679931641,0,1.424871563911438,0.055561289191246033,263.01249995187391,-0.015762105584144592,-0.01192011684179306,267.73565673828125,263.14373779296875,9.3562545776367188,4.1725444793701172,1.2266499996185303,0.1172347217798233
28680,220.46709270461972,1,0.28389161825180054,181.25,9.1181783676147461,0.14368844032287598,1,129.85748291015625,1,35.314682006835938,9.5230922698974609,209.44373806938873,0.065462879836559296,0.01311363372951746,-0.00044048461131751537,1.3223112821578979,-0.090265572071075439,-0.068263478577136993,-0.056652389466762543,-0.042843461036682129,3.5725092887878418,-0.00049707735888659954,-0.062068123370409012,2.1380650997161865,-0.00063160579884424806,-0.030182702466845512,-1.9063008949160576e-09,1,0.0025125336833298206,0.9892578125,0.9892578125,-0.061571042984724045,-0.029551098123192787,-0.0073977550491690636,0.003262839512899518,0,0.9892578125,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.1737060546875,-1.3493001461029053e-05,-0.014511972665786743,-0.014498626813292503,1,4.7691154479980469,0.00099220522679388523,-0.053230974823236465,2.7240161895751953,9.0817571617662907e-05,-0.022429477423429489,-1.444714143872261e-07,0,0.98600167036056519,-0.054223179817199707,-0.022520290687680244,-0.00077972369035705924,0,0,0,0,1,0,0,0,0,0,0,0,1.0359480381011963,0,347.94775390625,0.00021152198314666748,-0.011771194636821747,-0.011982670053839684,0.28251677751541138,0,-0.011697756126523018,-0.067936718463897705,-0.042233198881149292,0,-15.723240852355957,0,0.31701546907424927,0.056035991758108139,263.00833328510635,-0.015645015984773636,-0.01183156855404377,267.73577880859375,263.13961791992188,9.3585290908813477,4.1288537979125977,0.87656962871551514,0.088355839252471924
28740,140.41433601430489,1,0.28493025898933411,181.25,9.1380023956298828,0.14361569285392761,1,131.76847839355469,1,33.955097198486328,9.5027942657470703,133.39361921358963,0.093226432800292969,0.01294402964413166,-0.0004388784000184387,1.3223112821578979,-0.09034525603055954,-0.06832374632358551,-0.057984665036201477,-0.043850995600223541,3.5695512294769287,-0.0009918995201587677,-0.06160334125161171,2.1329634189605713,-0.00080557120963931084,-0.03203253448009491,-2.0954757928848267e-09,1,0.00056241278070956469,0.9951171875,0.9951171875,-0.060611441731452942,-0.031226962804794312,-0.0056161829270422459,0.00081917957868427038,0,0.9951171875,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.16705322265625,-9.6529722213745117e-05,-0.014328412711620331,-0.014231864362955093,1,4.7713756561279297,0.00069039245136082172,-0.052767224609851837,2.7101626396179199,0.00014645454939454794,-0.022740203887224197,-1.4586839824914932e-07,0,0.98618131875991821,-0.053457614034414291,-0.02288665808737278,-0.00073067663470283151,0,0,0,0,1,0,0,0,0,0,0,0,1.0339738130569458,0,347.94131469726562,0.00020386651158332825,-0.011120788753032684,-0.01132458820939064,0.28274255990982056,0,-0.011715957894921303,-0.067933440208435059,-0.042450681328773499,0,-15.66590690612793,0,0.49404710531234741,0.05555427074432373,263.00416661833879,-0.01558796688914299,-0.011788425035774708,267.73516845703125,263.19747924804688,9.2783412933349609,4.1619100570678711,1.3609315156936646,0.10257402062416077
28800,155.0464049016318,1,0.29203510284423828,181.25,9.1421489715576172,0.14391474425792694,1,135.716552734375,1,34.925357818603516,9.3978404998779297,147.29408465655021,0.21093635261058807,0.012674408033490181,-0.00045878833043389022,1.3223112821578979,-0.094496406614780426,-0.071463055908679962,-0.061547540128231049,-0.046545423567295074,3.5712168216705322,-0.0013868324458599091,-0.063504531979560852,2.1261849403381348,-0.001030805055052042,-0.033927168697118759,-1.862645149230957e-09,1,0.00022425106726586819,0.99609375,0.99609375,-0.062117692083120346,-0.032896365970373154,-0.0052403206937015057,0.00032602355349808931,0,0.99609375,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.16064453125,-0.00020611286163330078,-0.014708220958709717,-0.01450212299823761,1,4.7757863998413086,-0.00017553707584738731,-0.055069684982299805,2.6880557537078857,-0.00026696023996919394,-0.024734934791922569,-1.4575198292732239e-07,0,0.98560231924057007,-0.054894149303436279,-0.024467974901199341,-0.00069205195177346468,0,0,0,0,1,0,0,0,0,0,0,0,1.0351724624633789,0,347.93505859375,5.6385993957519531e-05,-0.011667847633361816,-0.011724198237061501,0.28370052576065063,0,-0.011768782511353493,-0.068286195397377014,-0.042920086532831192,0,-16.37660026550293,0,2.042351245880127,0.055394910275936127,262.99999995157123,-0.016295123845338821,-0.012323212809860706,267.73440551757812,263.15133666992188,9.262542724609375,4.2250242233276367,1.5605506896972656,0.11825384199619293
28860,202.2561240274693,1,0.28914192318916321,181.25,9.1448240280151367,0.14239032566547394,1,132.01725769042969,1,33.945163726806641,9.4189510345458984,192.14331782609582,0.11018780618906021,0.012227791361510754,-0.00045776492333970964,1.3223112821578979,-0.092950247228145599,-0.070293769240379333,-0.059844736009836197,-0.045257676392793655,3.5787351131439209,-0.001926938071846962,-0.064278542995452881,2.1262457370758057,-0.0012679197825491428,-0.033779442310333252,-1.7462298274040222e-09,1,0.0013087061233818531,0.9853515625,0.9853515625,-0.062351599335670471,-0.032511521130800247,-0.005880837794393301,0.0019224585266783834,0,0.9853515625,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.15557861328125,-0.00030192732810974121,-0.01510348916053772,-0.014801607467234135,1,4.7746963500976562,-0.00077383313328027725,-0.057853572070598602,2.6704378128051758,-0.00068311276845633984,-0.02672777883708477,-1.4610122889280319e-07,0,0.98490172624588013,-0.057079736143350601,-0.026044664904475212,-0.00069113110657781363,0,0,0,0,1,0,0,0,0,0,0,0,1.0368704795837402,0,347.92724609375,-4.8816204071044922e-05,-0.012338966131210327,-0.012290149927139282,0.28511089086532593,0,-0.011888545006513596,-0.068833276629447937,-0.043561678379774094,0,-16.340068817138672,0,0.62157785892486572,0.052194859832525253,262.99583328480367,-0.016258774325251579,-0.012295723892748356,267.73397827148438,263.23110961914062,9.2923297882080078,4.4594182968139648,1.5568001270294189,0.10360172390937805
28920,219.72007133382473,1,0.28256881237030029,181.25,9.1552762985229492,0.14080190658569336,1,127.84783172607422,1,32.530269622802734,9.4496355056762695,208.7340677671335,0.045676819980144501,0.012534908950328827,-0.00044118353980593383,1.3223112821578979,-0.089218176901340485,-0.06747138500213623,-0.056455999612808228,-0.042694937437772751,3.5860161781311035,-0.0017278783489018679,-0.062405683100223541,2.1240134239196777,-0.0011257033329457045,-0.030961886048316956,-1.9936123862862587e-09,1,0.0021216454915702343,0.982421875,0.982421875,-0.060677804052829742,-0.029836185276508331,-0.0072950501926243305,0.0031005758792161942,0,0.982421875,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.15042114257812,-0.00019828230142593384,-0.014792785048484802,-0.014594456180930138,1,4.776738166809082,-0.0010670586489140987,-0.057723768055438995,2.6595017910003662,-0.00073134689591825008,-0.025798283517360687,-1.467997208237648e-07,0,0.98514419794082642,-0.056656710803508759,-0.025066936388611794,-0.00074402452446520329,0,0,0,0,1,0,0,0,0,0,0,0,1.036456823348999,0,347.91998291015625,-7.6234340667724609e-05,-0.012228548526763916,-0.012152235954999924,0.28511717915534973,0,-0.011914486065506935,-0.068805813789367676,-0.043556183576583862,0,-15.748190879821777,0,0.20920120179653168,0.053297132253646851,262.99166661803611,-0.015669841319322586,-0.011850342154502869,267.73272705078125,263.13134765625,9.3339500427246094,4.3725719451904297,1.2885786294937134,0.089056342840194702
28980,210.44431792920514,1,0.27356746792793274,181.25,9.1543188095092773,0.14126169681549072,1,124.49406433105469,1,32.237861633300781,9.5238380432128906,199.92210203274487,0.2534642219543457,0.013699549250304699,-0.00041113526094704866,1.3223112821578979,-0.083413779735565186,-0.063081800937652588,-0.053248070180416107,-0.040268938988447189,3.5920343399047852,-0.0015619983896613121,-0.058444794267416,2.1226725578308105,-0.00098285090643912554,-0.028951484709978104,-1.1932570487260818e-09,1,0.0018255304312333465,0.98046875,0.98046875,-0.056882794946432114,-0.027968637645244598,-0.0068828281946480274,0.0026733209379017353,0,0.98046875,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.14474487304688,-0.00019863247871398926,-0.013758987188339233,-0.013560183346271515,1,4.7916464805603027,-0.0018943257164210081,-0.054561220109462738,2.6535303592681885,-0.0010280178394168615,-0.026104273274540901,-1.4588295016437769e-07,0,0.98606687784194946,-0.052666902542114258,-0.025076255202293396,-0.00056265201419591904,0,0,0,0,1,0,0,0,0,0,0,0,1.034797191619873,0,347.91464233398438,-0.00019803643226623535,-0.011797554790973663,-0.011599099263548851,0.28378623723983765,0,-0.01182402390986681,-0.06812017410993576,-0.043184421956539154,0,-14.675606727600098,0,3.6322994232177734,0.062450945377349854,262.98749995126855,-0.014602594077587128,-0.01104323472827673,267.73129272460938,263.1845703125,9.4064483642578125,4.217564582824707,0.80956083536148071,0.066715657711029053
29040,210.34818959620358,1,0.2734222412109375,181.25,9.139739990234375,0.14184725284576416,1,123.97992706298828,1,32.032032012939453,9.49176025390625,199.83078011639338,0.11026583611965179,0.013458115980029106,-0.00041218305705115199,1.3223112821578979,-0.083208948373794556,-0.062926895916461945,-0.053373273462057114,-0.040363620966672897,3.5869996547698975,-0.0017827978590503335,-0.057757183909416199,2.1169095039367676,-0.0011251248652115464,-0.028996504843235016,-6.1118043959140778e-10,1,0.0011021620593965054,0.990234375,0.990234375,-0.055974390357732773,-0.027871377766132355,-0.0064755603671073914,0.0016511536668986082,0,0.990234375,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.13763427734375,-0.0002330094575881958,-0.013770192861557007,-0.013537053018808365,1,4.8020238876342773,-0.0020058699883520603,-0.049632161855697632,2.6489448547363281,-0.0013209189055487514,-0.024186696857213974,-1.4467514120042324e-07,0,0.98757070302963257,-0.047626301646232605,-0.02286577969789505,-0.000505068339407444,0,0,0,0,1,0,0,0,0,0,0,0,1.0324594974517822,0,347.90966796875,-0.00031103193759918213,-0.011131055653095245,-0.010819824412465096,0.28179401159286499,0,-0.011672558262944221,-0.06714177131652832,-0.042633607983589172,0,-14.713008880615234,0,0.62220561504364014,0.057733982801437378,262.98333328450099,-0.014639809727668762,-0.011071379296481609,267.73196411132812,263.179443359375,9.3992805480957031,4.1014671325683594,1.2683579921722412,0.090435415506362915
29100,239.71879617649125,1,0.271048903465271,181.25,9.1584548950195312,0.13849280774593353,1,122.01424407958984,1,30.764047622680664,9.5088396072387695,227.73285636766667,0.074593253433704376,0.013578819110989571,-0.00040801154682412744,1.3223112821578979,-0.08151671290397644,-0.061647143214941025,-0.052844561636447906,-0.039963781833648682,3.5758857727050781,-0.001908913254737854,-0.056569501757621765,2.1088621616363525,-0.0011367285624146461,-0.028888028115034103,-5.8207660913467407e-10,1,0.00089254166232421994,0.990234375,0.990234375,-0.05466059222817421,-0.027751298621296883,-0.0059492564760148525,0.0012342247646301985,0,0.990234375,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.13043212890625,-0.00026345252990722656,-0.01365332305431366,-0.013389706611633301,1,4.8022356033325195,-0.0016040864866226912,-0.047776069492101669,2.6430511474609375,-0.00094459718093276024,-0.022074170410633087,-1.4557735994458199e-07,0,0.98815387487411499,-0.046171985566616058,-0.021129574626684189,-0.00056792545365169644,0,0,0,0,1,0,0,0,0,0,0,0,1.032895565032959,0,347.904541015625,-0.00025875866413116455,-0.011223971843719482,-0.010965190827846527,0.27999722957611084,0,-0.011547641828656197,-0.066253960132598877,-0.042151201516389847,0,-14.564105987548828,0,0.37151274085044861,0.058078981935977936,262.97916661773343,-0.014491647481918335,-0.010959330946207047,267.732421875,263.07241821289062,9.4024124145507812,4.070955753326416,0.95021235942840576,0.077219709753990173
29160,193.32749089002169,1,0.26784241199493408,181.25,9.1508417129516602,0.13869333267211914,1,120.27430725097656,1,30.648902893066406,9.4707431793212891,183.66111634552061,0.079778522253036499,0.013939108699560165,-0.00039939730777405202,1.3223112821578979,-0.07929663360118866,-0.05996820330619812,-0.052065812051296234,-0.039374854415655136,3.5639605522155762,-0.0022896933369338512,-0.054732896387577057,2.096688985824585,-0.0012888233177363873,-0.028743259608745575,-2.1827872842550278e-10,1,0.0026397835463285446,0.9775390625,0.9775390625,-0.052443206310272217,-0.0274544358253479,-0.0051749516278505325,0.0036505009047687054,0,0.9775390625,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.12344360351562,-0.00032111257314682007,-0.013478755950927734,-0.013157665729522705,1,4.8055095672607422,-0.0013549709692597389,-0.045581400394439697,2.631932258605957,-0.00060035823844373226,-0.018920145928859711,-1.4615943655371666e-07,0,0.98901724815368652,-0.044226430356502533,-0.018319785594940186,-0.00066539179533720016,0,0,0,0,1,0,0,0,0,0,0,0,1.0319998264312744,0,347.89984130859375,-0.00022402405738830566,-0.010890603065490723,-0.010666582733392715,0.27812987565994263,0,-0.011425125412642956,-0.065320990979671478,-0.041732363402843475,0,-14.256616592407227,0,0.40399488806724548,0.059928093105554581,262.97499995096587,-0.014185688458383083,-0.010727949440479279,267.73214721679688,263.12295532226562,9.3654117584228516,3.8035991191864014,0.97033441066741943,0.072957351803779602
29220,183.88736273919699,1,0.26948979496955872,181.25,9.1271333694458008,0.14004507660865784,1,122.42326354980469,1,32.251091003417969,9.513422966003418,174.69299460223712,0.24817356467247009,0.014397590421140194,-0.00039967132033780217,1.3223112821578979,-0.080747157335281372,-0.061065167188644409,-0.051982130855321884,-0.039311569184064865,3.5500965118408203,-0.0027339188382029533,-0.055172771215438843,2.0814139842987061,-0.0012380513362586498,-0.028036952018737793,-9.0221874415874481e-10,1,0.0072358157485723495,0.970703125,0.970703125,-0.052438855171203613,-0.026798903942108154,-0.0057906880974769592,0.010289347730576992,0,0.970703125,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.11578369140625,-0.0004120171070098877,-0.013303749263286591,-0.012891667895019054,1,4.8071708679199219,-0.00094505539163947105,-0.045499347150325775,2.6192712783813477,-0.00014636386185884476,-0.017621638253331184,-1.4656689018011093e-07,0,0.98927164077758789,-0.044554293155670166,-0.017475275322794914,-0.00072493503103032708,0,0,0,0,1,0,0,0,0,0,0,0,1.0309653282165527,0,347.89398193359375,-0.0001420825719833374,-0.010463863611221313,-0.01032179594039917,0.27618080377578735,0,-0.011283453553915024,-0.064309768378734589,-0.0412716343998909,0.001953125,-14.266398429870605,0,3.3534650802612305,0.065887093544006348,262.97083328419831,-0.01419542171061039,-0.010735309682786465,267.73114013671875,262.96728515625,9.4063959121704102,3.9870123863220215,1.0556973218917847,0.08394959568977356
29280,170.16115494617793,1,0.27157214283943176,181.25,9.1491785049438477,0.13645359873771667,1,122.11997222900391,1,33.348445892333984,9.5209798812866211,161.65309719886903,0.49241125583648682,0.014836812391877174,-0.00041002366924658418,1.3223112821578979,-0.082305073738098145,-0.062243342399597168,-0.052311412990093231,-0.03956058993935585,3.5469596385955811,-0.0032110554166138172,-0.05667746439576149,2.0692625045776367,-0.0015379113610833883,-0.027370627969503403,-9.3132257461547852e-10,1,0.0045896763913333416,0.9775390625,0.9775390625,-0.05346640944480896,-0.025832714512944221,-0.0071017500013113022,0.006751802284270525,0,0.9775390625,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.10943603515625,-0.00048530101776123047,-0.013854622840881348,-0.013369036838412285,1,4.8058948516845703,-0.00075310724787414074,-0.049992308020591736,2.6124258041381836,-0.00029767828527837992,-0.018382474780082703,-1.46450474858284e-07,0,0.98838818073272705,-0.049239203333854675,-0.018084794282913208,-0.0008620809530839324,0,0,0,0,1,0,0,0,0,0,0,0,1.0330650806427002,0,347.88760375976562,-0.00012376904487609863,-0.011145442724227905,-0.011021670885384083,0.27512255311012268,0,-0.01121590007096529,-0.06386614590883255,-0.040963616222143173,0,-14.635929107666016,0.0009765625,10,0.07178228348493576,262.96666661743075,-0.014563113451004028,-0.011013377457857132,267.72967529296875,262.97665405273438,9.3523445129394531,3.9816665649414062,0.98851323127746582,0.082482956349849701
29340,118.32628621059411,1,0.2798713743686676,181.25,9.1412897109985352,0.13782745599746704,1,127.93097686767578,1,34.388668060302734,9.5682687759399414,112.40997190006439,0.079375691711902618,0.013701942749321461,-0.00042839039815589786,1.3223112821578979,-0.088127538561820984,-0.066646590828895569,-0.054416045546531677,-0.041152220219373703,3.5494325160980225,-0.002469928003847599,-0.059859778732061386,2.066723108291626,-0.0012749803718179464,-0.028672991320490837,-4.6566128730773926e-10,1,0.0067130746319890022,0.9755859375,0.9755859375,-0.057389847934246063,-0.027398008853197098,-0.0077933333814144135,0.0098315849900245667,0,0.9755859375,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.10443115234375,-0.00034689903259277344,-0.014209389686584473,-0.013862371444702148,1,4.8009438514709473,-4.9753114581108093e-05,-0.051169648766517639,2.6085577011108398,8.2613900303840637e-05,-0.023475047200918198,-1.4668330550193787e-07,0,0.98737621307373047,-0.05111989751458168,-0.023557662963867188,-0.0005772480508312583,0,0,0,0,1,0,0,0,0,0,0,0,1.0336687564849854,0,347.8802490234375,-5.2928924560546875e-05,-0.011275649070739746,-0.011222901754081249,0.27533447742462158,0,-0.011239803396165371,-0.064061395823955536,-0.040869928896427155,0,-15.291534423828125,0,0.40142932534217834,0.05879485234618187,262.96249995066319,-0.015215457417070866,-0.011506713926792145,267.72857666015625,263.029052734375,9.3897275924682617,4.1223669052124023,1.0604598522186279,0.094011276960372925
29400,177.67100836298405,1,0.28913167119026184,181.25,9.1321659088134766,0.13839314877986908,1,135.00274658203125,1,33.382091522216797,9.5804691314697266,168.78745794483484,0.44042137265205383,0.01378756295889616,-0.0004475941532291472,1.3223112821578979,-0.093842640519142151,-0.070968642830848694,-0.05842059850692749,-0.044180668890476227,3.5519638061523438,-0.0021448424085974693,-0.063122779130935669,2.0727252960205078,-0.001126549206674099,-0.030588572844862938,-9.3132257461547852e-10,1,0.0051259561441838741,0.9853515625,0.9853515625,-0.060977935791015625,-0.029462022706866264,-0.0078405309468507767,0.007584818173199892,0,0.9853515625,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.099609375,-0.00031161308288574219,-0.014429390430450439,-0.014117767103016376,1,4.7835345268249512,-0.00024230778217315674,-0.054403457790613174,2.6076755523681641,-0.00018654530867934227,-0.026869986206293106,-1.4761462807655334e-07,0,0.98610043525695801,-0.054161153733730316,-0.026683446019887924,-0.00049949635285884142,0,0,0,0,1,0,0,0,0,0,0,0,1.0353820323944092,0,347.87274169921875,-0.00015717744827270508,-0.011950910091400146,-0.01179400272667408,0.27712893486022949,0,-0.01133458036929369,-0.064961150288581848,-0.04124903678894043,0,-15.977018356323242,0.0009765625,10,0.069621428847312927,262.95833328389563,-0.015897531062364578,-0.01202253345400095,267.72836303710938,263.14666748046875,9.4210700988769531,4.2219634056091309,1.4448628425598145,0.11197062581777573
29460,177.06559088871211,1,0.28451177477836609,181.25,9.1366701126098633,0.13688021898269653,1,130.27473449707031,1,31.155551910400391,9.5507297515869141,168.21231134427649,0.079395249485969543,0.012946661561727524,-0.00044195752707310021,1.3223112821578979,-0.090340740978717804,-0.068320326507091522,-0.057406287640333176,-0.043413594365119934,3.5586729049682617,-0.0013672122731804848,-0.061818093061447144,2.0807943344116211,-0.00088060740381479263,-0.031168241053819656,-4.6566128730773926e-10,1,0.00066619866993278265,0.994140625,0.994140625,-0.060450874269008636,-0.03028763085603714,-0.0067631052806973457,0.0009156937594525516,0,0.994140625,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.09603881835938,-0.0002498626708984375,-0.014512181282043457,-0.014262107200920582,1,4.7689533233642578,-0.00024570804089307785,-0.054939098656177521,2.606717586517334,-0.00040002726018428802,-0.028550080955028534,-1.4761462807655334e-07,0,0.98571252822875977,-0.054693400859832764,-0.028150057420134544,-0.00041837076423689723,0,0,0,0,1,0,0,0,0,0,0,0,1.0366107225418091,0,347.8670654296875,-0.00017130374908447266,-0.012374579906463623,-0.012203561142086983,0.27895355224609375,0,-0.01145155169069767,-0.065849997103214264,-0.041742384433746338,0,-15.775818824768066,0,0.4015536904335022,0.055313017219305038,262.95416661712807,-0.015697332099080086,-0.01187113206833601,267.72857666015625,263.11383056640625,9.4548873901367188,4.071721076965332,1.2143552303314209,0.10093488544225693
29520,192.9476668832437,1,0.28530693054199219,181.25,9.1365861892700195,0.13766968250274658,1,131.36578369140625,1,30.853002548217773,9.5719566345214844,183.30028353908151,0.11536115407943726,0.012835187837481499,-0.00044197190436534584,1.3223112821578979,-0.090672746300697327,-0.068571411073207855,-0.058000002056360245,-0.043862592428922653,3.5601396560668945,-0.0010081911459565163,-0.061688870191574097,2.088341236114502,-0.00068001123145222664,-0.031800288707017899,-5.8207660913467407e-10,1,0.0012060526059940457,0.9912109375,0.9912109375,-0.060680679976940155,-0.031120277941226959,-0.0061791236512362957,0.0016999043291434646,0,0.9912109375,0,0,1,0,0,0,0,0,1,0,0,1,0,1,348.09136962890625,-0.00019383430480957031,-0.014372289180755615,-0.014178421348333359,1,4.7567710876464844,-0.00025693513453006744,-0.053145509213209152,2.6061861515045166,-0.00029519665986299515,-0.030030893161892891,-1.4691613614559174e-07,0,0.98579603433609009,-0.052888572216033936,-0.02973569929599762,-0.00023890874581411481,0,0,0,0,1,0,0,0,0,0,0,0,1.0358927249908447,0,347.86175537109375,-0.00012475252151489258,-0.012088894844055176,-0.011964228004217148,0.27999383211135864,0,-0.011522470973432064,-0.0663132444024086,-0.042039476335048676,0,-15.776331901550293,0,0.66409176588058472,0.054902240633964539,262.94999995036051,-0.015697842463850975,-0.011871518567204475,267.72872924804688,263.08944702148438,9.2996158599853516,4.0308027267456055,1.1200927495956421,0.099036082625389099
