figure,page,experiment,case_id,variable,coordinate,coordinate_value,value,units,averaging,svg_path_index,svg_x_pt,svg_y_pt,outline_halfwidth_value,intersection_count,method
6,11,Mixed-SGS,25MS,w_variance,height_m,620.0,0.09148920665562897,m^2 s^-2,2-4 h,372,239.6837824,161.98786595928408,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,630.0,0.0927311114083456,m^2 s^-2,2-4 h,372,240.0432396,161.08337337251493,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,640.0,0.09456593166107406,m^2 s^-2,2-4 h,372,240.5743104,160.17888078574575,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,650.0,0.09684734532279839,m^2 s^-2,2-4 h,372,241.2346433,159.27438819897657,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,660.0,0.0994882249067555,m^2 s^-2,2-4 h,372,241.9990201,158.3698956122074,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,670.0,0.10241696944772262,m^2 s^-2,2-4 h,372,242.8467166,157.4654030254382,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,680.0,0.10555094461453571,m^2 s^-2,2-4 h,372,243.7538151,156.56091043866905,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,690.0,0.10879643952328084,m^2 s^-2,2-4 h,372,244.6931919,155.65641785189987,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,700.0,0.11204879595222624,m^2 s^-2,2-4 h,372,245.6345547,154.7519252651307,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,710.0,0.11519273725255871,m^2 s^-2,2-4 h,372,246.5445378,153.84743267836154,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,720.0,0.11810290697426483,m^2 s^-2,2-4 h,372,247.386858,152.94294009159233,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,730.0,0.12064462377155066,m^2 s^-2,2-4 h,372,248.1225331,152.03844750482318,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,740.0,0.12267485707922852,m^2 s^-2,2-4 h,372,248.7101643,151.133954918054,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,750.0,0.12404342183259887,m^2 s^-2,2-4 h,372,249.106282,150.22946233128482,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,760.0,0.12459352089377046,m^2 s^-2,2-4 h,372,249.2655028,149.32496974451567,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,770.0,0.123835293544622,m^2 s^-2,2-4 h,372,249.0460413,148.42047715774646,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,780.0,0.12136431190341378,m^2 s^-2,2-4 h,372,248.3308398,147.5159845709773,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,790.0,0.1168431460307876,m^2 s^-2,2-4 h,372,247.0222325,146.61149198420813,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,800.0,0.10994317195046996,m^2 s^-2,2-4 h,372,245.0251024,145.70699939743895,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,810.0,0.10020373635595499,m^2 s^-2,2-4 h,372,242.2061179,144.8025068106698,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,820.0,0.08719311592029176,m^2 s^-2,2-4 h,372,238.4403209,143.8980142239006,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,830.0,0.0717822441625754,m^2 s^-2,2-4 h,372,233.9797946,142.99352163713144,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,840.0,0.053751463644321394,m^2 s^-2,2-4 h,372,228.7609613,142.08902905036229,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,850.0,0.035068973449895395,m^2 s^-2,2-4 h,372,223.353497,141.18453646359308,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,860.0,0.018513720354867244,m^2 s^-2,2-4 h,372,218.5617407,140.28004387682392,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,870.0,0.008116431155996993,m^2 s^-2,2-4 h,372,215.5523469,139.37555129005474,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,880.0,0.005330226232573872,m^2 s^-2,2-4 h,372,214.7459071,138.47105870328556,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,890.0,0.004957820851401709,m^2 s^-2,2-4 h,372,214.638118,137.56656611651638,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,900.0,0.0045854151247351925,m^2 s^-2,2-4 h,372,214.5303288,136.6620735297472,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,910.0,0.00417012662428995,m^2 s^-2,2-4 h,372,214.4101276,135.75758094297805,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,920.0,0.003798966405192396,m^2 s^-2,2-4 h,372,214.3026989,134.85308835620884,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,930.0,0.0035941379349108916,m^2 s^-2,2-4 h,372,214.2434133,133.9485957694397,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,940.0,0.003468317140328041,m^2 s^-2,2-4 h,372,214.2069957,133.04410318267054,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,950.0,0.0034278645746605627,m^2 s^-2,2-4 h,372,214.1952871,132.13961059590133,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,960.0,0.0033874116634985342,m^2 s^-2,2-4 h,372,214.1835784,131.23511800913218,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,970.0,0.0033469590978310554,m^2 s^-2,2-4 h,372,214.1718698,130.330625422363,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,980.0,0.0033065065321635765,m^2 s^-2,2-4 h,372,214.1601612,129.42613283559382,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,990.0,0.003252506782781612,m^2 s^-2,2-4 h,372,214.1445315,128.52164024882467,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1000.0,0.00319850115999369,m^2 s^-2,2-4 h,372,214.1289001,127.61714766205547,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1010.0,0.00314449553720567,m^2 s^-2,2-4 h,372,214.1132687,126.7126550752863,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1020.0,0.0030904899144177478,m^2 s^-2,2-4 h,372,214.0976373,125.80816248851713,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1030.0,0.0030364842916298256,m^2 s^-2,2-4 h,372,214.0820059,124.90366990174796,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1040.0,0.0029682760821152744,m^2 s^-2,2-4 h,372,214.0622637,123.99917731497878,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1050.0,0.0028859689342157165,m^2 s^-2,2-4 h,372,214.0384407,123.09468472820961,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1060.0,0.002803661786316158,m^2 s^-2,2-4 h,372,214.0146177,122.19019214144043,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1070.0,0.0027213546384165996,m^2 s^-2,2-4 h,372,213.9907947,121.28569955467125,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1080.0,0.0026390474905169433,m^2 s^-2,2-4 h,372,213.9669717,120.38120696790209,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1090.0,0.0025567403426173846,m^2 s^-2,2-4 h,372,213.9431487,119.47671438113291,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1100.0,0.0024744331947178263,m^2 s^-2,2-4 h,372,213.9193257,118.57222179436374,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1110.0,0.0023921260468182685,m^2 s^-2,2-4 h,372,213.8955027,117.66772920759456,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1120.0,0.002309818553424161,m^2 s^-2,2-4 h,372,213.8716796,116.76323662082538,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1130.0,0.0022275114055246028,m^2 s^-2,2-4 h,372,213.8478566,115.85874403405622,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1140.0,0.0021479426468045677,m^2 s^-2,2-4 h,372,213.8248262,114.95425144728705,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1150.0,0.002071116077703408,m^2 s^-2,2-4 h,372,213.8025895,114.04975886051787,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1160.0,0.0019942895086021498,m^2 s^-2,2-4 h,372,213.7803528,113.14526627374869,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1170.0,0.0019174625940064406,m^2 s^-2,2-4 h,372,213.758116,112.24077368697952,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1180.0,0.0018406360249051824,m^2 s^-2,2-4 h,372,213.7358793,111.33628110021036,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,1190.0,0.0017638091103094734,m^2 s^-2,2-4 h,372,213.7136425,110.43178851344116,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,10.0,0.016573747132324047,m^2 s^-2,2-4 h,373,218.0002344,217.1619137522037,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,20.0,0.045327090565833596,m^2 s^-2,2-4 h,373,226.3226088,216.25742116543452,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,30.0,0.07207112867377029,m^2 s^-2,2-4 h,373,234.0634094,215.35292857866537,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,40.0,0.09357477090288666,m^2 s^-2,2-4 h,373,240.2874286,214.4484359918962,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,50.0,0.10957329040641071,m^2 s^-2,2-4 h,373,244.9180438,213.543943405127,0.0,1,vector centerline interpolation
