figure,page,experiment,case_id,variable,coordinate,coordinate_value,value,units,averaging,svg_path_index,svg_x_pt,svg_y_pt,outline_halfwidth_value,intersection_count,method
1,7,Mixed-SGS,25MS,q_l,height_m,1160.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,113.36766217848155,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1170.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,112.47593000859017,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1180.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,111.58419783869878,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1190.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,110.69246566880739,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,10.0,7.537812473328586e-10,kg kg^-1,2-4 h,357,212.8479792,215.91686171599127,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,20.0,1.7583895150035238e-9,kg kg^-1,2-4 h,357,212.8484092,215.0251295460999,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,30.0,2.763231412556414e-9,kg kg^-1,2-4 h,357,212.8488393,214.13339737620848,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,40.0,3.767839680227079e-9,kg kg^-1,2-4 h,357,212.8492693,213.2416652063171,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,50.0,4.772447947897745e-9,kg kg^-1,2-4 h,357,212.8496993,212.3499330364257,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,60.0,5.777056215568409e-9,kg kg^-1,2-4 h,357,212.8501293,211.45820086653433,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,70.0,6.7818981131213e-9,kg kg^-1,2-4 h,357,212.8505594,210.56646869664294,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,80.0,7.786506380791965e-9,kg kg^-1,2-4 h,357,212.8509894,209.67473652675156,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,90.0,8.79111464846263e-9,kg kg^-1,2-4 h,357,212.8514194,208.78300435686015,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,100.0,9.795956545949119e-9,kg kg^-1,2-4 h,357,212.8518495,207.89127218696876,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,110.0,1.0800564813686187e-8,kg kg^-1,2-4 h,357,212.8522795,206.99954001707738,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,120.0,1.180517308135685e-8,kg kg^-1,2-4 h,357,212.8527095,206.107807847186,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,130.0,1.2809781349027516e-8,kg kg^-1,2-4 h,357,212.8531395,205.2160756772946,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,140.0,1.3814623246514004e-8,kg kg^-1,2-4 h,357,212.8535696,204.32434350740323,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,150.0,1.481923151425107e-8,kg kg^-1,2-4 h,357,212.8539996,203.43261133751182,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,160.0,1.5823839781921735e-8,kg kg^-1,2-4 h,357,212.8544296,202.54087916762043,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,170.0,1.68284480495924e-8,kg kg^-1,2-4 h,357,212.8548596,201.64914699772905,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,180.0,1.7833289947078888e-8,kg kg^-1,2-4 h,357,212.8552897,200.75741482783766,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,190.0,1.8837898214815957e-8,kg kg^-1,2-4 h,357,212.8557197,199.86568265794628,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,200.0,1.9842506482486622e-8,kg kg^-1,2-4 h,357,212.8561497,198.97395048805487,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,210.0,2.0847114750157287e-8,kg kg^-1,2-4 h,357,212.8565797,198.08221831816348,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,220.0,2.1851956647643776e-8,kg kg^-1,2-4 h,357,212.8570098,197.1904861482721,0.0,1,vector centerline interpolation
