case_id,grid,window_start_s,window_end_s,z_m,w_variance_m2_s2,w_third_central_moment_m3_s3,skewness_ratio_of_time_averaged_moments,mean_of_four_halfhour_skewness_ratios,valid
fine_smagorinsky_weno9,fine,7200,14400,1120.0,0.0016526982949999999,3.24628263175e-6,0.048316554818279046,0.04855265722771687,true
fine_smagorinsky_weno9,fine,7200,14400,1125.0,0.0016140064975,2.9070242964999996e-6,0.04483227148006393,0.04479888897538534,true
fine_smagorinsky_weno9,fine,7200,14400,1130.0,0.0015911606,2.8250493515e-6,0.044509735605591697,0.044206846745719466,true
fine_smagorinsky_weno9,fine,7200,14400,1135.0,0.001578800935,2.942452433375e-6,0.046904918808182615,0.04649426753578184,true
fine_smagorinsky_weno9,fine,7200,14400,1140.0,0.00157579122,3.25240495225e-6,0.051994403377061224,0.051710393748289805,true
fine_smagorinsky_weno9,fine,7200,14400,1145.0,0.00157908266,3.793155685e-6,0.060449591625594705,0.06043532192653129,true
fine_smagorinsky_weno9,fine,7200,14400,1150.0,0.0015753625474999998,3.9524227275e-6,0.0632109930759002,0.0633918657278798,true
fine_smagorinsky_weno9,fine,7200,14400,1155.0,0.0015432015925000001,3.44834689e-6,0.05688227445213231,0.05714316366322742,true
fine_smagorinsky_weno9,fine,7200,14400,1160.0,0.0014748231600000001,2.626535945e-6,0.04637387907305959,0.04669714218962355,true
fine_smagorinsky_weno9,fine,7200,14400,1165.0,0.0013862549375000001,1.68529052975e-6,0.032652025073313565,0.033076578718830234,true
fine_smagorinsky_weno9,fine,7200,14400,1170.0,0.0012989130300000002,9.760326791749999e-7,0.020849432991105404,0.021374961362408195,true
fine_smagorinsky_weno9,fine,7200,14400,1175.0,0.0012246391275000002,4.1207533725e-7,0.009615335139581302,0.010155560550699518,true
fine_smagorinsky_weno9,fine,7200,14400,1180.0,0.0011630600525,-8.496670750000002e-8,-0.0021421288016669647,-0.0016913218708876662,true
fine_smagorinsky_weno9,fine,7200,14400,1185.0,0.0011100585375,-4.0367152065000003e-7,-0.01091463680309829,-0.01059341571274319,true
fine_smagorinsky_weno9,fine,7200,14400,1190.0,0.001064789015,-4.93945705325e-7,-0.01421621132559334,-0.014022843173246468,true
fine_smagorinsky_weno9,fine,7200,14400,1195.0,0.0010292442455,-4.05299019e-7,-0.012274332429984242,-0.012239334971187886,true
fine_smagorinsky_weno9,fine,7200,14400,1200.0,0.00100366331775,-2.4238091974999995e-7,-0.007622832055585122,-0.007867614735916389,true
fine_smagorinsky_weno9,fine,7200,14400,1205.0,0.0009816452667499999,-6.140925477500002e-8,-0.001996650088702445,-0.0026651497460739525,true
fine_smagorinsky_weno9,fine,7200,14400,1210.0,0.0009545295327500001,6.100021450000001e-8,0.0020684608597488657,0.0008522174482123836,true
fine_smagorinsky_weno9,fine,7200,14400,1215.0,0.0009190316777500001,6.292375975000002e-8,0.0022584940067979986,0.0003254044317122836,true
fine_smagorinsky_weno9,fine,7200,14400,1220.0,0.000878035804,-2.8928665000000698e-9,-0.00011118854670489611,-0.0030904134803093376,true
fine_smagorinsky_weno9,fine,7200,14400,1225.0,0.0008386870904999999,-2.2042779325000004e-8,-0.0009075413370559626,-0.005390065478266842,true
fine_smagorinsky_weno9,fine,7200,14400,1230.0,0.000807598699,3.933687400000002e-8,0.0017139826788575888,-0.004581471638098671,true
fine_smagorinsky_weno9,fine,7200,14400,1235.0,0.00078640489675,1.7557148749999997e-7,0.007961312567855044,-5.5600132676976444e-5,true
fine_smagorinsky_weno9,fine,7200,14400,1240.0,0.00077298280675,3.6617379949999997e-7,0.01703854537671391,0.007704899135468152,true
fine_smagorinsky_weno9,fine,7200,14400,1245.0,0.00076425718725,5.617949615000001e-7,0.026590012558353214,0.01627463951478022,true
fine_smagorinsky_weno9,fine,7200,14400,1250.0,0.000756261885,7.237466087500001e-7,0.03479991815143362,0.023516317164007032,true
fine_smagorinsky_weno9,fine,7200,14400,1255.0,0.0007448534307500001,8.379195999999999e-7,0.0412188732260767,0.028699859530808926,true
fine_smagorinsky_weno9,fine,7200,14400,1260.0,0.0007281547877500001,8.7619550825e-7,0.04459287347724538,0.030343176883870775,true
fine_smagorinsky_weno9,fine,7200,14400,1265.0,0.0007067927944999999,8.681798244999999e-7,0.04620314292651336,0.02964592041710905,true
fine_smagorinsky_weno9,fine,7200,14400,1270.0,0.0006838486732499999,8.4380035125e-7,0.047184536016122706,0.027985036507065034,true
fine_smagorinsky_weno9,fine,7200,14400,1275.0,0.0006625358945,8.14263102e-7,0.04774749996180111,0.025922469157171717,true
fine_smagorinsky_weno9,fine,7200,14400,1280.0,0.0006440338475000001,7.9268598025e-7,0.048499597947479337,0.02431179606518248,true
fine_smagorinsky_weno9,fine,7200,14400,1285.0,0.0006281917884999999,7.78060653e-7,0.04941685137409439,0.023232680841470364,true
fine_smagorinsky_weno9,fine,7200,14400,1290.0,0.000614710865,7.697997405e-7,0.05050930891089339,0.022890105810784947,true
fine_smagorinsky_weno9,fine,7200,14400,1295.0,0.00060340993525,7.684534040000001e-7,0.05184404199924783,0.02367213442253571,true
fine_smagorinsky_weno9,fine,7200,14400,1300.0,0.00059377012075,7.72370044e-7,0.053382377505456324,0.025730935566004528,true
fine_smagorinsky_weno9,fine,7200,14400,1305.0,0.0005848575092500001,7.771781882500001e-7,0.05494719131728958,0.028761888054173436,true
fine_smagorinsky_weno9,fine,7200,14400,1310.0,0.0005755282475,7.768927605e-7,0.0562679520039714,0.03209595983157772,true
fine_smagorinsky_weno9,fine,7200,14400,1315.0,0.0005645696075,7.612494805e-7,0.05674802700003349,0.034739785221081204,true
fine_smagorinsky_weno9,fine,7200,14400,1320.0,0.00055098134925,7.131290394999999e-7,0.05513949376133152,0.03539020262515069,true
fine_smagorinsky_weno9,fine,7200,14400,1325.0,0.0005347801925,5.930192807500001e-7,0.047951902647551246,0.031229056525650563,true
fine_smagorinsky_weno9,fine,7200,14400,1330.0,0.00051732544675,3.3963651324999997e-7,0.028864803909720196,0.017911352493392103,true
fine_smagorinsky_weno9,fine,7200,14400,1335.0,0.0005015177302499999,-1.454876185e-7,-0.012953782415711613,-0.011220177620357728,true
fine_smagorinsky_weno9,fine,7200,14400,1340.0,0.000490947532,-9.2289728675e-7,-0.08484001711341373,-0.057844837394020125,true
fine_smagorinsky_weno9,fine,7200,14400,1345.0,0.0004877433385,-1.956245015e-6,-0.1816085238066263,-0.11523514262724519,true
fine_smagorinsky_weno9,fine,7200,14400,1350.0,0.0004915325407499999,-3.1710439985e-6,-0.2909871802501017,-0.17820768107836887,true
fine_smagorinsky_weno9,fine,7200,14400,1355.0,0.000499982474,-4.59943046e-6,-0.41140719743179843,-0.25269094195279257,true
fine_smagorinsky_weno9,fine,7200,14400,1360.0,0.000511911894,-6.35781131525e-6,-0.5489272675099028,-0.34441456115950797,true
fine_smagorinsky_weno9,fine,7200,14400,1365.0,0.0005283078572499999,-8.545556319499999e-6,-0.7037359480072042,-0.4545166123392279,true
fine_smagorinsky_weno9,fine,7200,14400,1370.0,0.0005528933175,-1.13094511355e-5,-0.8699204035437222,-0.5871341878874015,true
fine_smagorinsky_weno9,fine,7200,14400,1375.0,0.0005914201107499999,-1.4760795021e-5,-1.0262794126242984,-0.7359844426016763,true
fine_smagorinsky_weno9,fine,7200,14400,1380.0,0.0006475826510000001,-1.8612053245e-5,-1.129409608810197,-0.8671846128328504,true
fine_smagorinsky_weno9,fine,7200,14400,1385.0,0.0007176567514999999,-2.260226032e-5,-1.1756463779965598,-0.9758155195332311,true
fine_smagorinsky_weno9,fine,7200,14400,1390.0,0.000796495783,-2.6917145187500003e-5,-1.1974400396046905,-1.0738513491288795,true
fine_smagorinsky_weno9,fine,7200,14400,1395.0,0.0008796506745,-3.1897799525e-5,-1.2226308900799723,-1.1618643638193444,true
fine_smagorinsky_weno9,fine,7200,14400,1400.0,0.0009684046535,-3.802532455e-5,-1.261791588501604,-1.2419909971688978,true
fine_smagorinsky_weno9,fine,7200,14400,1405.0,0.0010683674322499999,-4.502004775e-5,-1.289213932563742,-1.2884554566817512,true
fine_smagorinsky_weno9,fine,7200,14400,1410.0,0.00117961523925,-5.21253505e-5,-1.2865848304590184,-1.2915268886162115,true
fine_smagorinsky_weno9,fine,7200,14400,1415.0,0.0012976051075,-5.89636493e-5,-1.2614514346409693,-1.2678890689242972,true
fine_smagorinsky_weno9,fine,7200,14400,1420.0,0.0014175362875,-6.5340294875e-5,-1.2242773428207494,-1.2308359919481346,true
fine_smagorinsky_weno9,fine,7200,14400,1425.0,0.0015348223124999998,-7.124149035e-5,-1.1848021674213107,-1.1907834911586137,true
fine_smagorinsky_weno9,fine,7200,14400,1430.0,0.001647148165,-7.713191555000001e-5,-1.153812173950311,-1.1592088055203782,true
fine_smagorinsky_weno9,fine,7200,14400,1435.0,0.0017546784950000002,-8.3168353725e-5,-1.1315188016131654,-1.1365033663080524,true
fine_smagorinsky_weno9,fine,7200,14400,1440.0,0.0018563433275,-8.90791761e-5,-1.1137526222647012,-1.1184006163841687,true
fine_smagorinsky_weno9,fine,7200,14400,1445.0,0.001949844705,-9.4793638775e-5,-1.100979314423789,-1.1053796849404216,true
fine_smagorinsky_weno9,fine,7200,14400,1450.0,0.0020351051925,-0.000100742452725,-1.0973173010348998,-1.1015638725875296,true
fine_smagorinsky_weno9,fine,7200,14400,1455.0,0.002115228855,-0.00010721558657500001,-1.1021022334505646,-1.1061772314981693,true
fine_smagorinsky_weno9,fine,7200,14400,1460.0,0.00219301478,-0.00011420931874999999,-1.112088124240074,-1.1158690860970473,true
fine_smagorinsky_weno9,fine,7200,14400,1465.0,0.00227038737,-0.0001219624555,-1.127395290458347,-1.1307218793743388,true
fine_smagorinsky_weno9,fine,7200,14400,1470.0,0.0023485257425,-0.00013086601025,-1.1498306334129944,-1.1524802232196643,true
fine_smagorinsky_weno9,fine,7200,14400,1475.0,0.0024271170275,-0.00014068738874999998,-1.176573583394277,-1.1783671642141673,true
fine_smagorinsky_weno9,fine,7200,14400,1480.0,0.0024806101,-0.00014763418575000002,-1.1949484539107835,-1.1959151387056255,true
fine_smagorinsky_weno9,fine,7200,14400,1485.0,0.0024080211874999997,-0.0001386581315,-1.1734237870656954,-1.1738141505016457,true
fine_smagorinsky_weno9,fine,7200,14400,1490.0,0.0019539685450000004,-9.4237539075e-5,-1.0910573621698036,-1.0911760207960812,true
fine_smagorinsky_weno9,fine,7200,14400,1495.0,0.0009445599572500001,-2.5998380799999996e-5,-0.8955750886854879,-0.8956089330611595,true
fine_smagorinsky_weno9,fine,7200,14400,1500.0,0.0,0.0,NaN,NaN,false
fine_smagorinsky_weno5,fine,7200,14400,0.0,0.0,0.0,NaN,NaN,false
fine_smagorinsky_weno5,fine,7200,14400,5.0,0.00631876057,0.00048049915475,0.9566317239379541,0.9563030053319229,true
fine_smagorinsky_weno5,fine,7200,14400,10.0,0.019493551,0.002265067365,0.8322325253054004,0.8321201067670838,true
fine_smagorinsky_weno5,fine,7200,14400,15.0,0.034880186425,0.004943616455,0.7588860558470496,0.7589660865124437,true
fine_smagorinsky_weno5,fine,7200,14400,20.0,0.050321370350000005,0.007936996295,0.7031168222045471,0.7033647058382997,true
fine_smagorinsky_weno5,fine,7200,14400,25.0,0.065223010275,0.010887695949999998,0.6536341365554573,0.6540272413214065,true
fine_smagorinsky_weno5,fine,7200,14400,30.0,0.0793209672,0.013716274875,0.6139799344116997,0.6145298339540425,true
fine_smagorinsky_weno5,fine,7200,14400,35.0,0.092522956425,0.016402338625000002,0.5828160744045243,0.583556281691221,true
fine_smagorinsky_weno5,fine,7200,14400,40.0,0.1048277135,0.018939456425,0.5580245946782467,0.5589932063383696,true
fine_smagorinsky_weno5,fine,7200,14400,45.0,0.11628274649999999,0.021333166424999998,0.538000154115549,0.5392265112344345,true
fine_smagorinsky_weno5,fine,7200,14400,50.0,0.12695074475,0.023591139825,0.5215501146483257,0.5230435194827929,true
fine_smagorinsky_weno5,fine,7200,14400,55.0,0.136907354,0.025719824725,0.5077241710500539,0.5094755360549456,true
fine_smagorinsky_weno5,fine,7200,14400,60.0,0.146226529,0.027731317125000002,0.4959424012778214,0.49793022949901605,true
fine_smagorinsky_weno5,fine,7200,14400,65.0,0.15497658749999998,0.029643708825,0.48588489507365196,0.4880833970164409,true
fine_smagorinsky_weno5,fine,7200,14400,70.0,0.16322696575,0.0314767803,0.4773120972526454,0.47969357504254734,true
fine_smagorinsky_weno5,fine,7200,14400,75.0,0.1710373985,0.033246559099999996,0.47001322781853017,0.4725490853519518,true
fine_smagorinsky_weno5,fine,7200,14400,80.0,0.17845939875,0.0349666127,0.46381461037725374,0.46647490792670765,true
fine_smagorinsky_weno5,fine,7200,14400,85.0,0.18554570525,0.03664644995000001,0.45851711386110733,0.4612776483632416,true
fine_smagorinsky_weno5,fine,7200,14400,90.0,0.19234444575,0.0383013282,0.45404025583865393,0.45688514273536207,true
fine_smagorinsky_weno5,fine,7200,14400,95.0,0.1988936255,0.039941478525000004,0.45029055832294484,0.453209094779901,true
fine_smagorinsky_weno5,fine,7200,14400,100.0,0.20522013300000003,0.04156924787499999,0.4471386586437182,0.4501236150183,true
fine_smagorinsky_weno5,fine,7200,14400,105.0,0.21133866525,0.043184697625,0.4444894349667812,0.44753252638296415,true
fine_smagorinsky_weno5,fine,7200,14400,110.0,0.21726272625,0.0447796257,0.44218359055396517,0.44527208634774457,true
fine_smagorinsky_weno5,fine,7200,14400,115.0,0.22300327949999998,0.046352423725,0.440154932598316,0.443274307057879,true
fine_smagorinsky_weno5,fine,7200,14400,120.0,0.22857009625000002,0.0479010474,0.4383448343521726,0.4414837351173479,true
fine_smagorinsky_weno5,fine,7200,14400,125.0,0.2339731195,0.04942327085,0.4366993400829167,0.4398507756740837,true
fine_smagorinsky_weno5,fine,7200,14400,130.0,0.239222765,0.050925353525,0.43524149554025193,0.4384021703508041,true
fine_smagorinsky_weno5,fine,7200,14400,135.0,0.244332686,0.052411057974999994,0.43396087134745426,0.43713174408583294,true
fine_smagorinsky_weno5,fine,7200,14400,140.0,0.24931282175,0.05388282705,0.4328460437832794,0.4360301135254743,true
fine_smagorinsky_weno5,fine,7200,14400,145.0,0.25417408325,0.05534127075,0.4318691963125871,0.4350704583020183,true
fine_smagorinsky_weno5,fine,7200,14400,150.0,0.2589261755,0.05679021775,0.4310320848209384,0.43425331964878977,true
fine_smagorinsky_weno5,fine,7200,14400,155.0,0.26358023275,0.05822456350000001,0.43026595696502923,0.43350850481567427,true
fine_smagorinsky_weno5,fine,7200,14400,160.0,0.2681425735,0.05963731835,0.4295062094963455,0.4327705489862804,true
fine_smagorinsky_weno5,fine,7200,14400,165.0,0.27261669925,0.061027417875000003,0.42874227901452416,0.43202786616977584,true
fine_smagorinsky_weno5,fine,7200,14400,170.0,0.27700728199999997,0.062389861825000004,0.4279344449816156,0.4312387762430404,true
fine_smagorinsky_weno5,fine,7200,14400,175.0,0.28131797175,0.0637241686,0.4270787487326625,0.4303995566522063,true
fine_smagorinsky_weno5,fine,7200,14400,180.0,0.28555481875,0.065035803225,0.42620473317344654,0.42953820797347375,true
fine_smagorinsky_weno5,fine,7200,14400,185.0,0.289719775,0.066327136025,0.4253280609753678,0.4286697737668394,true
fine_smagorinsky_weno5,fine,7200,14400,190.0,0.2938132585,0.067596891875,0.4244432612991882,0.4277895045520301,true
fine_smagorinsky_weno5,fine,7200,14400,195.0,0.29783711575000005,0.0688438965,0.42354271549519806,0.4268909737566526,true
fine_smagorinsky_weno5,fine,7200,14400,200.0,0.301791504,0.070066253675,0.42261838202708296,0.42596788699369215,true
fine_smagorinsky_weno5,fine,7200,14400,205.0,0.30567786075000003,0.071259462275,0.42164461955662685,0.4249956145922194,true
fine_smagorinsky_weno5,fine,7200,14400,210.0,0.3094981535,0.0724208476,0.42060701330016936,0.4239587411452322,true
fine_smagorinsky_weno5,fine,7200,14400,215.0,0.3132581635,0.07354950440000001,0.4194943872034176,0.4228444521767889,true
fine_smagorinsky_weno5,fine,7200,14400,220.0,0.316963829,0.074643478725,0.4182898384833984,0.4216365921722798,true
fine_smagorinsky_weno5,fine,7200,14400,225.0,0.32061629750000004,0.07570189702499999,0.41699262195688813,0.42033578930674576,true
fine_smagorinsky_weno5,fine,7200,14400,230.0,0.32421185825000004,0.07672291715,0.41560595727182226,0.4189478726882543,true
fine_smagorinsky_weno5,fine,7200,14400,235.0,0.32774821675,0.07770453579999999,0.4141292103106127,0.4174754604411023,true
fine_smagorinsky_weno5,fine,7200,14400,240.0,0.33122425499999997,0.07864342164999999,0.41255248059938904,0.415908769078304,true
fine_smagorinsky_weno5,fine,7200,14400,245.0,0.33463828274999996,0.07953616325,0.41086694493150416,0.41423740064368003,true
fine_smagorinsky_weno5,fine,7200,14400,250.0,0.33798791475,0.080379892125,0.4090681450306947,0.412454653744619,true
fine_smagorinsky_weno5,fine,7200,14400,255.0,0.34127340475,0.08116908372500001,0.4071336282906585,0.4105367721896667,true
fine_smagorinsky_weno5,fine,7200,14400,260.0,0.3444905355,0.081900361925,0.40506048556963553,0.4084789448213467,true
fine_smagorinsky_weno5,fine,7200,14400,265.0,0.34763619274999996,0.08257384784999999,0.4028608319561756,0.4062933691874836,true
fine_smagorinsky_weno5,fine,7200,14400,270.0,0.35070738975000004,0.08318881225,0.4005415260215922,0.40398771851809956,true
fine_smagorinsky_weno5,fine,7200,14400,275.0,0.353700742,0.08374586887499999,0.3981158208248615,0.40157508685109494,true
fine_smagorinsky_weno5,fine,7200,14400,280.0,0.35661280925,0.08424283002499999,0.3955829273999305,0.399052933139663,true
fine_smagorinsky_weno5,fine,7200,14400,285.0,0.35944083325,0.084676901825,0.3929378287504872,0.3964128097838786,true
fine_smagorinsky_weno5,fine,7200,14400,290.0,0.36218538149999996,0.08504941220000001,0.39018892681512574,0.39365956311160466,true
fine_smagorinsky_weno5,fine,7200,14400,295.0,0.36484899374999996,0.0853589233,0.38732827272834053,0.39078305044538614,true
fine_smagorinsky_weno5,fine,7200,14400,300.0,0.3674330115,0.08560372425,0.38434868624221463,0.3877750307999616,true
fine_smagorinsky_weno5,fine,7200,14400,305.0,0.369939573,0.08578162454999999,0.3812396659386678,0.38462693511304846,true
fine_smagorinsky_weno5,fine,7200,14400,310.0,0.37236855924999995,0.08589094317500001,0.37799657535624,0.38133634461101706,true
fine_smagorinsky_weno5,fine,7200,14400,315.0,0.37471983575,0.085931139075,0.3746196417014499,0.3779066293073602,true
fine_smagorinsky_weno5,fine,7200,14400,320.0,0.376994662,0.08590288459999999,0.3711119560868836,0.37434347432034204,true
fine_smagorinsky_weno5,fine,7200,14400,325.0,0.37919467675,0.08580411225,0.36746396296171935,0.3706387298961046,true
fine_smagorinsky_weno5,fine,7200,14400,330.0,0.381319195,0.08563298917500001,0.3636705244517157,0.3667882836339678,true
fine_smagorinsky_weno5,fine,7200,14400,335.0,0.38337256025,0.085390717725,0.3597320446194572,0.3627936340230626,true
fine_smagorinsky_weno5,fine,7200,14400,340.0,0.38536144799999994,0.08507810905,0.3556439547360807,0.35865026901512653,true
fine_smagorinsky_weno5,fine,7200,14400,345.0,0.38729263825,0.08469598835,0.35140179654165177,0.35435300536507514,true
fine_smagorinsky_weno5,fine,7200,14400,350.0,0.38916543849999996,0.08424528595,0.3470117758549833,0.3499076684176187,true
fine_smagorinsky_weno5,fine,7200,14400,355.0,0.39097885800000004,0.0837289309,0.34248821755711045,0.34532614102271086,true
fine_smagorinsky_weno5,fine,7200,14400,360.0,0.39273170375,0.083147491325,0.33783544119986847,0.3406094439271544,true
fine_smagorinsky_weno5,fine,7200,14400,365.0,0.394424461,0.08250381892500001,0.33306445784404143,0.3357663522553347,true
fine_smagorinsky_weno5,fine,7200,14400,370.0,0.39605642075,0.08179728405,0.3281733394051931,0.3307946570354486,true
fine_smagorinsky_weno5,fine,7200,14400,375.0,0.39762572925,0.08102841582499999,0.32316597578291817,0.3257003680519884,true
fine_smagorinsky_weno5,fine,7200,14400,380.0,0.39912795275,0.08020075130000001,0.3180608534533564,0.3205041809435075,true
fine_smagorinsky_weno5,fine,7200,14400,385.0,0.40056137,0.07931644189999999,0.3128669064934709,0.31521747137479705,true
fine_smagorinsky_weno5,fine,7200,14400,390.0,0.40192330625,0.0783746112,0.3075817857280632,0.3098392964592687,true
fine_smagorinsky_weno5,fine,7200,14400,395.0,0.403210379,0.0773715032,0.3021923600987046,0.30435768849942096,true
fine_smagorinsky_weno5,fine,7200,14400,400.0,0.404423468,0.07630608694999999,0.29669119619699363,0.2987661465010612,true
fine_smagorinsky_weno5,fine,7200,14400,405.0,0.405561939,0.075180928225,0.2910863881352714,0.2930731138979425,true
fine_smagorinsky_weno5,fine,7200,14400,410.0,0.406632021,0.07399584540000001,0.28536780443331733,0.28726931061908567,true
fine_smagorinsky_weno5,fine,7200,14400,415.0,0.4076402485,0.0727485856,0.27951747697314355,0.28133599436392515,true
fine_smagorinsky_weno5,fine,7200,14400,420.0,0.4085933045,0.07143789625000001,0.27352170069160375,0.2752586998693586,true
fine_smagorinsky_weno5,fine,7200,14400,425.0,0.409498833,0.07006159332499999,0.2673628161767611,0.26901868090570746,true
fine_smagorinsky_weno5,fine,7200,14400,430.0,0.4103652835,0.06861859652499999,0.2610272884257495,0.26260163643986584,true
fine_smagorinsky_weno5,fine,7200,14400,435.0,0.41119895125,0.06710801085,0.25450502911144246,0.2559975685012787,true
fine_smagorinsky_weno5,fine,7200,14400,440.0,0.41200369600000003,0.065529781375,0.24779186877246728,0.2492023921391397,true
fine_smagorinsky_weno5,fine,7200,14400,445.0,0.41277963675,0.06388809625,0.24090318969529867,0.24223233986323936,true
fine_smagorinsky_weno5,fine,7200,14400,450.0,0.41353125125,0.062185267,0.2338433371340011,0.23509215760802898,true
fine_smagorinsky_weno5,fine,7200,14400,455.0,0.4142590015,0.0604218077,0.22661350253041804,0.22778280123383735,true
fine_smagorinsky_weno5,fine,7200,14400,460.0,0.41496346125000005,0.058599382650000004,0.21921903137188598,0.22030966817863676,true
fine_smagorinsky_weno5,fine,7200,14400,465.0,0.41564799850000006,0.056718514325000004,0.21165878859341208,0.21267135182786892,true
fine_smagorinsky_weno5,fine,7200,14400,470.0,0.41631673275,0.05477924365,0.20392958325242116,0.20486515529928728,true
fine_smagorinsky_weno5,fine,7200,14400,475.0,0.4169756175,0.052779865450000005,0.1960208589896725,0.19688120347026383,true
fine_smagorinsky_weno5,fine,7200,14400,480.0,0.417624198,0.050720744775,0.18793477142240772,0.18872269674829295,true
fine_smagorinsky_weno5,fine,7200,14400,485.0,0.418260746,0.04860084690000001,0.17966901033593763,0.1803884471496511,true
fine_smagorinsky_weno5,fine,7200,14400,490.0,0.41888376325,0.046415974375,0.17120923305388208,0.17186473065341637,true
fine_smagorinsky_weno5,fine,7200,14400,495.0,0.41949284825,0.044164340025,0.1625492249926033,0.16314571145362267,true
fine_smagorinsky_weno5,fine,7200,14400,500.0,0.4200887977500001,0.041850493275000004,0.1537053309180519,0.15424765787351827,true
fine_smagorinsky_weno5,fine,7200,14400,505.0,0.42066870624999997,0.039485230125000007,0.14471860406179915,0.1452113391084544,true
fine_smagorinsky_weno5,fine,7200,14400,510.0,0.42123142625,0.03707357075,0.13560736286661768,0.13605416447035373,true
fine_smagorinsky_weno5,fine,7200,14400,515.0,0.4217801095,0.034618311575,0.1263795310578613,0.12678315432381773,true
fine_smagorinsky_weno5,fine,7200,14400,520.0,0.42232263825,0.032122642274999995,0.11704280416703451,0.11740529186616597,true
fine_smagorinsky_weno5,fine,7200,14400,525.0,0.42287083725,0.029595543175,0.10762538342725533,0.10794870960408277,true
fine_smagorinsky_weno5,fine,7200,14400,530.0,0.42343816875,0.027045679275,0.09815510442026286,0.09844113599724821,true
fine_smagorinsky_weno5,fine,7200,14400,535.0,0.42403075075,0.0244761149,0.08864340991556953,0.08889439106447496,true
fine_smagorinsky_weno5,fine,7200,14400,540.0,0.42464503649999996,0.021892643075,0.07911505209532259,0.07933358043915105,true
fine_smagorinsky_weno5,fine,7200,14400,545.0,0.425280243,0.0192995156475,0.06958787884968744,0.0697775620090209,true
fine_smagorinsky_weno5,fine,7200,14400,550.0,0.425933972,0.01669979864,0.0600755581166965,0.06024103471857402,true
fine_smagorinsky_weno5,fine,7200,14400,555.0,0.426608421,0.014101467474999999,0.05060811648210496,0.05075466484316768,true
fine_smagorinsky_weno5,fine,7200,14400,560.0,0.42730599625000004,0.011518732255,0.041237867867892616,0.041371176636038544,true
fine_smagorinsky_weno5,fine,7200,14400,565.0,0.42803425349999996,0.008966573382499999,0.032019070455899405,0.03214509768958513,true
fine_smagorinsky_weno5,fine,7200,14400,570.0,0.42880487450000004,0.00646376005,0.023019487777038723,0.02314452111031292,true
fine_smagorinsky_weno5,fine,7200,14400,575.0,0.42963286474999995,0.0040250053775,0.01429289561596817,0.014423510585394959,true
fine_smagorinsky_weno5,fine,7200,14400,580.0,0.4305345865,0.0016613487350000005,0.005880966919595142,0.006023813029185405,true
fine_smagorinsky_weno5,fine,7200,14400,585.0,0.4315297605,-0.0006096606734000004,-0.002150661462371405,-0.001988901590428903,true
fine_smagorinsky_weno5,fine,7200,14400,590.0,0.43263497925,-0.0027671431424999998,-0.00972409472055008,-0.009536582624995729,true
fine_smagorinsky_weno5,fine,7200,14400,595.0,0.43386267125,-0.004796991717500001,-0.016785741853902508,-0.016565918775323388,true
fine_smagorinsky_weno5,fine,7200,14400,600.0,0.4352164715,-0.006693552134999999,-0.023313026909725865,-0.023056344889597395,true
fine_smagorinsky_weno5,fine,7200,14400,605.0,0.43669141825,-0.0084513008075,-0.02928610221339916,-0.028990816081888263,true
fine_smagorinsky_weno5,fine,7200,14400,610.0,0.43827421949999995,-0.0100623219075,-0.03468001841251491,-0.03434704361305732,true
fine_smagorinsky_weno5,fine,7200,14400,615.0,0.4399450645,-0.0115146662625,-0.03945969100259065,-0.03909209984216877,true
fine_smagorinsky_weno5,fine,7200,14400,620.0,0.44167751825,-0.012794214070000002,-0.04358686889295188,-0.043188971651425344,true
fine_smagorinsky_weno5,fine,7200,14400,625.0,0.44343655574999996,-0.013887138252500002,-0.047028975780999994,-0.04660572532269279,true
fine_smagorinsky_weno5,fine,7200,14400,630.0,0.44518681624999995,-0.01478280183,-0.04976721213028622,-0.049323410552101134,true
fine_smagorinsky_weno5,fine,7200,14400,635.0,0.44689167275,-0.01547646929,-0.051804620543809674,-0.05134443374051744,true
fine_smagorinsky_weno5,fine,7200,14400,640.0,0.4485217255,-0.0159641294495,-0.05314593038876445,-0.05267310097599963,true
fine_smagorinsky_weno5,fine,7200,14400,645.0,0.45003970725000003,-0.01624711412925,-0.053814583199478024,-0.053332714568515925,true
fine_smagorinsky_weno5,fine,7200,14400,650.0,0.451411821,-0.016330701164500003,-0.05384500731044007,-0.053358332608171494,true
fine_smagorinsky_weno5,fine,7200,14400,655.0,0.4526053445,-0.0162187734265,-0.05326457792069755,-0.05277895187316567,true
fine_smagorinsky_weno5,fine,7200,14400,660.0,0.4535862355,-0.015918563258,-0.05210915936197951,-0.05163287042856173,true
fine_smagorinsky_weno5,fine,7200,14400,665.0,0.4543234335,-0.015437901109999997,-0.05041276848129092,-0.0499563093885258,true
fine_smagorinsky_weno5,fine,7200,14400,670.0,0.4547913595,-0.0147815356575,-0.04819491823995729,-0.047769646338612734,true
fine_smagorinsky_weno5,fine,7200,14400,675.0,0.45496509225000004,-0.013954435529999998,-0.045472115494942934,-0.04508909058673566,true
fine_smagorinsky_weno5,fine,7200,14400,680.0,0.45481722075,-0.012965401344999999,-0.0422698410665068,-0.04193979794099654,true
fine_smagorinsky_weno5,fine,7200,14400,685.0,0.45431345700000003,-0.011821840887499999,-0.03860572460039955,-0.03833919738959005,true
